Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
55.9,-160,-72,-87.90,-61.53,-61.53,0.00
56.0,-160,-72,-87.90,-61.53,-61.53,0.00
56.1,-160,-72,-87.90,-61.53,-61.53,0.00
56.2,-160,-72,-87.90,-61.53,-61.53,0.00
56.4,-160,-72,-87.90,-61.53,-61.53,0.00
56.5,-160,-72,-87.90,-61.53,-61.53,0.00
56.6,-159,-72,-86.90,-61.53,-60.83,0.00
56.7,-131,-72,-58.90,-60.83,-41.23,0.00
56.8,-104,-72,-31.90,-41.23,-22.33,0.00
56.9,-79,-63,-15.69,-22.33,-10.99,0.00
57.0,-50,-47,-2.52,-10.99,-1.76,0.00
57.2,-21,-23,1.86,-1.76,1.30,0.00
57.3,-1,0,-1.00,1.30,-0.70,0.00
57.4,18,0,18.00,-0.70,12.60,0.00
57.5,39,0,39.00,12.60,27.30,0.00
57.6,56,0,56.00,27.30,39.20,0.00
57.7,56,0,56.00,39.20,39.20,0.00
57.8,56,0,56.00,39.20,39.20,0.00
57.9,57,5,51.72,39.20,36.21,0.00
58.0,56,0,56.00,36.21,39.20,0.00
58.1,56,0,56.00,39.20,39.20,0.00
58.2,57,0,57.00,39.20,39.90,0.00
58.3,62,0,62.00,39.90,43.40,0.00
58.4,82,0,82.00,43.40,57.40,0.00
58.5,119,0,119.00,57.40,83.30,0.00
58.6,150,0,150.00,83.30,105.00,0.00
58.7,159,0,159.00,105.00,111.30,0.00
58.9,158,0,158.00,111.30,110.60,0.00
59.0,159,14,144.93,110.60,101.45,0.00
59.1,160,51,109.00,101.45,76.30,0.00
59.2,160,72,87.90,76.30,61.53,0.00
59.3,160,72,87.90,61.53,61.53,0.00
59.4,160,65,94.94,61.53,66.45,0.00
59.5,160,55,105.49,66.45,73.84,0.00
59.6,159,49,109.76,73.84,76.83,0.00
59.7,160,53,107.25,76.83,75.07,0.00
59.8,159,58,100.97,75.07,70.68,0.00
60.0,159,62,97.45,70.68,68.22,0.00
60.1,159,62,97.45,68.22,68.22,0.00
60.2,159,60,99.21,68.22,69.45,0.00
60.3,159,58,100.97,69.45,70.68,0.00
60.4,159,58,100.97,70.68,70.68,0.00
60.5,159,62,97.45,70.68,68.22,0.00
60.6,159,60,99.21,68.22,69.45,0.00
60.7,159,62,97.45,69.45,68.22,0.00
60.8,159,62,97.45,68.22,68.22,0.00
60.9,159,63,95.69,68.22,66.99,0.00
61.0,159,62,97.45,66.99,68.22,0.00
61.1,159,63,95.69,68.22,66.99,0.00
61.3,159,62,97.45,66.99,68.22,0.00
61.4,159,62,97.45,68.22,68.22,0.00
61.5,159,63,95.69,68.22,66.99,0.00
61.6,159,63,95.69,66.99,66.99,0.00
61.7,159,63,95.69,66.99,66.99,0.00
61.8,159,63,95.69,66.99,66.99,0.00
61.9,159,63,95.69,66.99,66.99,0.00
62.0,159,63,95.69,66.99,66.99,0.00
62.1,159,63,95.69,66.99,66.99,0.00
62.2,159,63,95.69,66.99,66.99,0.00
62.3,159,65,93.94,66.99,65.75,0.00
62.4,159,63,95.69,65.75,66.99,0.00
62.5,159,63,95.69,66.99,66.99,0.00
62.7,159,63,95.69,66.99,66.99,0.00
62.8,159,63,95.69,66.99,66.99,0.00
62.9,159,65,93.94,66.99,65.75,0.00
63.0,159,63,95.69,65.75,66.99,0.00
63.1,159,67,92.18,66.99,64.52,0.00
63.2,159,65,93.94,64.52,65.75,0.00
63.3,159,65,93.94,65.75,65.75,0.00
63.4,159,65,93.94,65.75,65.75,0.00
63.5,159,67,92.18,65.75,64.52,0.00
63.6,159,65,93.94,64.52,65.75,0.00
63.7,159,65,93.94,65.75,65.75,0.00
63.8,159,65,93.94,65.75,65.75,0.00
64.0,159,67,92.18,65.75,64.52,0.00
64.1,159,65,93.94,64.52,65.75,0.00
64.2,159,65,93.94,65.75,65.75,0.00
64.3,159,67,92.18,65.75,64.52,0.00
64.4,160,67,93.18,64.52,65.22,0.00
64.5,160,65,94.94,65.22,66.45,0.00
64.6,160,67,93.18,66.45,65.22,0.00
64.7,160,65,94.94,65.22,66.45,0.00
64.8,160,67,93.18,66.45,65.22,0.00
64.9,160,67,93.18,65.22,65.22,0.00
65.0,160,67,93.18,65.22,65.22,0.00
65.1,160,69,91.42,65.22,63.99,0.00
65.3,159,69,90.42,63.99,63.29,0.00
65.4,159,67,92.18,63.29,64.52,0.00
65.5,159,69,90.42,64.52,63.29,0.00
65.6,159,67,92.18,63.29,64.52,0.00
65.7,159,67,92.18,64.52,64.52,0.00
65.8,159,65,93.94,64.52,65.75,0.00
65.9,159,67,92.18,65.75,64.52,0.00
66.0,159,67,92.18,64.52,64.52,0.00
66.1,159,69,90.42,64.52,63.29,0.00
66.2,159,65,93.94,63.29,65.75,0.00
66.3,159,65,93.94,65.75,65.75,0.00
66.4,159,65,93.94,65.75,65.75,0.00
66.6,159,67,92.18,65.75,64.52,0.00
66.7,159,67,92.18,64.52,64.52,0.00
66.8,159,67,92.18,64.52,64.52,0.00
66.9,159,67,92.18,64.52,64.52,0.00
67.0,159,69,90.42,64.52,63.29,0.00
67.1,159,69,90.42,63.29,63.29,0.00
67.2,159,69,90.42,63.29,63.29,0.00
67.3,159,69,90.42,63.29,63.29,0.00
67.4,159,67,92.18,63.29,64.52,0.00
67.5,159,67,92.18,64.52,64.52,0.00
67.6,159,69,90.42,64.52,63.29,0.00
67.7,159,67,92.18,63.29,64.52,0.00
67.8,159,69,90.42,64.52,63.29,0.00
68.0,159,69,90.42,63.29,63.29,0.00
68.1,159,69,90.42,63.29,63.29,0.00
68.2,159,69,90.42,63.29,63.29,0.00
68.3,159,69,90.42,63.29,63.29,0.00
68.4,159,69,90.42,63.29,63.29,0.00
68.5,159,69,90.42,63.29,63.29,0.00
68.6,159,70,88.66,63.29,62.06,0.00
68.7,159,69,90.42,62.06,63.29,0.00
68.8,159,69,90.42,63.29,63.29,0.00
68.9,159,69,90.42,63.29,63.29,0.00
69.0,159,69,90.42,63.29,63.29,0.00
69.1,159,70,88.66,63.29,62.06,0.00
69.3,159,69,90.42,62.06,63.29,0.00
69.4,159,70,88.66,63.29,62.06,0.00
69.5,159,69,90.42,62.06,63.29,0.00
69.6,159,69,90.42,63.29,63.29,0.00
69.7,159,69,90.42,63.29,63.29,0.00
69.8,159,70,88.66,63.29,62.06,0.00
69.9,159,69,90.42,62.06,63.29,0.00
70.0,160,69,91.42,63.29,63.99,0.00
70.1,160,70,89.66,63.99,62.76,0.00
70.2,160,69,91.42,62.76,63.99,0.00
70.3,160,70,89.66,63.99,62.76,0.00
70.4,160,69,91.42,62.76,63.99,0.00
70.6,160,70,89.66,63.99,62.76,0.00
70.7,160,69,91.42,62.76,63.99,0.00
70.8,159,70,88.66,63.99,62.06,0.00
70.9,159,69,90.42,62.06,63.29,0.00
71.0,159,69,90.42,63.29,63.29,0.00
71.1,159,69,90.42,63.29,63.29,0.00
71.2,159,70,88.66,63.29,62.06,0.00
71.3,159,70,88.66,62.06,62.06,0.00
71.4,159,70,88.66,62.06,62.06,0.00
71.5,159,69,90.42,62.06,63.29,0.00
71.6,159,69,90.42,63.29,63.29,0.00
71.7,159,70,88.66,63.29,62.06,0.00
71.9,159,69,90.42,62.06,63.29,0.00
72.0,159,70,88.66,63.29,62.06,0.00
72.1,159,69,90.42,62.06,63.29,0.00
72.2,159,70,88.66,63.29,62.06,0.00
72.3,159,69,90.42,62.06,63.29,0.00
72.4,159,69,90.42,63.29,63.29,0.00
72.5,159,70,88.66,63.29,62.06,0.00
72.6,159,69,90.42,62.06,63.29,0.00
72.7,159,70,88.66,63.29,62.06,0.00
72.8,159,69,90.42,62.06,63.29,0.00
72.9,159,70,88.66,63.29,62.06,0.00
73.0,159,70,88.66,62.06,62.06,0.00
73.1,159,70,88.66,62.06,62.06,0.00
73.3,159,70,88.66,62.06,62.06,0.00
73.4,159,69,90.42,62.06,63.29,0.00
73.5,159,70,88.66,63.29,62.06,0.00
73.6,159,69,90.42,62.06,63.29,0.00
73.7,159,70,88.66,63.29,62.06,0.00
73.8,159,70,88.66,62.06,62.06,0.00
73.9,159,70,88.66,62.06,62.06,0.00
74.0,159,69,90.42,62.06,63.29,0.00
74.1,159,70,88.66,63.29,62.06,0.00
74.2,159,70,88.66,62.06,62.06,0.00
74.3,159,70,88.66,62.06,62.06,0.00
74.4,159,70,88.66,62.06,62.06,0.00
74.6,159,70,88.66,62.06,62.06,0.00
74.7,159,70,88.66,62.06,62.06,0.00
74.8,159,70,88.66,62.06,62.06,0.00
74.9,159,70,88.66,62.06,62.06,0.00
75.0,159,70,88.66,62.06,62.06,0.00
75.1,159,70,88.66,62.06,62.06,0.00
75.2,159,70,88.66,62.06,62.06,0.00
75.3,160,67,93.18,62.06,65.22,0.00
75.4,160,69,91.42,65.22,63.99,0.00
75.5,160,69,91.42,63.99,63.99,0.00
75.6,160,69,91.42,63.99,63.99,0.00
75.7,160,70,89.66,63.99,62.76,0.00
75.9,160,69,91.42,62.76,63.99,0.00
76.0,160,70,89.66,63.99,62.76,0.00
76.1,160,70,89.66,62.76,62.76,0.00
76.2,160,70,89.66,62.76,62.76,0.00
76.3,159,70,88.66,62.76,62.06,0.00
76.4,159,69,90.42,62.06,63.29,0.00
76.5,159,70,88.66,63.29,62.06,0.00
76.6,159,70,88.66,62.06,62.06,0.00
76.7,159,70,88.66,62.06,62.06,0.00
76.8,159,70,88.66,62.06,62.06,0.00
76.9,159,70,88.66,62.06,62.06,0.00
77.0,159,70,88.66,62.06,62.06,0.00
77.2,159,70,88.66,62.06,62.06,0.00
77.3,159,70,88.66,62.06,62.06,0.00
77.4,159,69,90.42,62.06,63.29,0.00
77.5,159,70,88.66,63.29,62.06,0.00
77.6,159,70,88.66,62.06,62.06,0.00
77.7,159,70,88.66,62.06,62.06,0.00
77.8,159,70,88.66,62.06,62.06,0.00
77.9,159,69,90.42,62.06,63.29,0.00
78.0,159,70,88.66,63.29,62.06,0.00
78.1,159,70,88.66,62.06,62.06,0.00
78.2,159,70,88.66,62.06,62.06,0.00
78.3,159,70,88.66,62.06,62.06,0.00
78.4,159,69,90.42,62.06,63.29,0.00
78.6,159,70,88.66,63.29,62.06,0.00
78.7,159,69,90.42,62.06,63.29,0.00
78.8,159,70,88.66,63.29,62.06,0.00
78.9,159,69,90.42,62.06,63.29,0.00
79.0,159,70,88.66,63.29,62.06,0.00
79.1,159,70,88.66,62.06,62.06,0.00
79.2,159,70,88.66,62.06,62.06,0.00
79.3,159,70,88.66,62.06,62.06,0.00
79.4,159,70,88.66,62.06,62.06,0.00
79.5,159,70,88.66,62.06,62.06,0.00
79.6,159,70,88.66,62.06,62.06,0.00
79.7,159,70,88.66,62.06,62.06,0.00
79.9,159,70,88.66,62.06,62.06,0.00
80.0,159,69,90.42,62.06,63.29,0.00
80.1,159,69,90.42,63.29,63.29,0.00
80.2,159,70,88.66,63.29,62.06,0.00
80.3,159,69,90.42,62.06,63.29,0.00
80.4,159,70,88.66,63.29,62.06,0.00
80.5,159,70,88.66,62.06,62.06,0.00
80.6,159,70,88.66,62.06,62.06,0.00
80.7,159,70,88.66,62.06,62.06,0.00
80.8,160,70,89.66,62.06,62.76,0.00
80.9,160,70,89.66,62.76,62.76,0.00
81.0,160,69,91.42,62.76,63.99,0.00
81.2,160,70,89.66,63.99,62.76,0.00
81.3,160,70,89.66,62.76,62.76,0.00
81.4,160,70,89.66,62.76,62.76,0.00
81.5,160,70,89.66,62.76,62.76,0.00
81.6,160,70,89.66,62.76,62.76,0.00
81.7,160,70,89.66,62.76,62.76,0.00
81.8,159,72,86.90,62.76,60.83,0.00
81.9,159,70,88.66,60.83,62.06,0.00
82.0,159,70,88.66,62.06,62.06,0.00
82.1,159,70,88.66,62.06,62.06,0.00
82.2,159,70,88.66,62.06,62.06,0.00
82.3,159,70,88.66,62.06,62.06,0.00
82.5,159,70,88.66,62.06,62.06,0.00
82.6,159,72,86.90,62.06,60.83,0.00
82.7,159,70,88.66,60.83,62.06,0.00
82.8,159,70,88.66,62.06,62.06,0.00
82.9,159,70,88.66,62.06,62.06,0.00
83.0,159,70,88.66,62.06,62.06,0.00
83.1,159,70,88.66,62.06,62.06,0.00
83.2,159,70,88.66,62.06,62.06,0.00
83.3,159,70,88.66,62.06,62.06,0.00
83.4,159,72,86.90,62.06,60.83,0.00
83.5,159,70,88.66,60.83,62.06,0.00
83.6,159,70,88.66,62.06,62.06,0.00
83.7,159,69,90.42,62.06,63.29,0.00
83.9,159,70,88.66,63.29,62.06,0.00
84.0,159,70,88.66,62.06,62.06,0.00
84.1,159,72,86.90,62.06,60.83,0.00
84.2,159,70,88.66,60.83,62.06,0.00
84.3,159,72,86.90,62.06,60.83,0.00
84.4,159,70,88.66,60.83,62.06,0.00
84.5,159,69,90.42,62.06,63.29,0.00
84.6,159,70,88.66,63.29,62.06,0.00
84.7,159,70,88.66,62.06,62.06,0.00
84.8,159,70,88.66,62.06,62.06,0.00
84.9,159,72,86.90,62.06,60.83,0.00
85.0,159,70,88.66,60.83,62.06,0.00
85.2,159,70,88.66,62.06,62.06,0.00
85.3,159,70,88.66,62.06,62.06,0.00
85.4,159,72,86.90,62.06,60.83,0.00
85.5,159,70,88.66,60.83,62.06,0.00
85.6,159,70,88.66,62.06,62.06,0.00
85.7,159,70,88.66,62.06,62.06,0.00
85.8,159,70,88.66,62.06,62.06,0.00
85.9,159,70,88.66,62.06,62.06,0.00
86.0,159,72,86.90,62.06,60.83,0.00
86.1,159,70,88.66,60.83,62.06,0.00
86.2,159,72,86.90,62.06,60.83,0.00
86.3,159,70,88.66,60.83,62.06,0.00
86.5,159,69,90.42,62.06,63.29,0.00
86.6,160,69,91.42,63.29,63.99,0.00
86.7,160,70,89.66,63.99,62.76,0.00
86.8,160,70,89.66,62.76,62.76,0.00
86.9,160,69,91.42,62.76,63.99,0.00
87.0,160,70,89.66,63.99,62.76,0.00
87.1,160,70,89.66,62.76,62.76,0.00
87.2,160,72,87.90,62.76,61.53,0.00
87.3,159,70,88.66,61.53,62.06,0.00
87.4,159,70,88.66,62.06,62.06,0.00
87.5,159,69,90.42,62.06,63.29,0.00
87.6,159,70,88.66,63.29,62.06,0.00
87.8,159,70,88.66,62.06,62.06,0.00
87.9,159,70,88.66,62.06,62.06,0.00
88.0,159,70,88.66,62.06,62.06,0.00
88.1,159,70,88.66,62.06,62.06,0.00
88.2,159,70,88.66,62.06,62.06,0.00
88.3,159,70,88.66,62.06,62.06,0.00
88.4,159,70,88.66,62.06,62.06,0.00
88.5,159,72,86.90,62.06,60.83,0.00
88.6,159,70,88.66,60.83,62.06,0.00
88.7,159,70,88.66,62.06,62.06,0.00
88.8,159,70,88.66,62.06,62.06,0.00
88.9,159,70,88.66,62.06,62.06,0.00
89.0,159,72,86.90,62.06,60.83,0.00
89.2,159,70,88.66,60.83,62.06,0.00
89.3,159,70,88.66,62.06,62.06,0.00
89.4,159,70,88.66,62.06,62.06,0.00
89.5,159,70,88.66,62.06,62.06,0.00
89.6,159,72,86.90,62.06,60.83,0.00
89.7,159,70,88.66,60.83,62.06,0.00
89.8,159,70,88.66,62.06,62.06,0.00
89.9,159,70,88.66,62.06,62.06,0.00
90.0,159,70,88.66,62.06,62.06,0.00
90.1,159,72,86.90,62.06,60.83,0.00
90.2,159,70,88.66,60.83,62.06,0.00
90.3,159,70,88.66,62.06,62.06,0.00
90.5,159,70,88.66,62.06,62.06,0.00
90.6,159,70,88.66,62.06,62.06,0.00
90.7,159,72,86.90,62.06,60.83,0.00
90.8,159,70,88.66,60.83,62.06,0.00
90.9,159,70,88.66,62.06,62.06,0.00
91.0,159,70,88.66,62.06,62.06,0.00
91.1,159,70,88.66,62.06,62.06,0.00
91.2,159,72,86.90,62.06,60.83,0.00
91.3,159,70,88.66,60.83,62.06,0.00
91.4,159,72,86.90,62.06,60.83,0.00
91.5,159,70,88.66,60.83,62.06,0.00
91.6,159,69,90.42,62.06,63.29,0.00
91.8,159,70,88.66,63.29,62.06,0.00
91.9,159,72,86.90,62.06,60.83,0.00
92.0,160,70,89.66,60.83,62.76,0.00
92.1,160,70,89.66,62.76,62.76,0.00
92.2,160,70,89.66,62.76,62.76,0.00
92.3,160,72,87.90,62.76,61.53,0.00
92.4,160,70,89.66,61.53,62.76,0.00
92.5,160,70,89.66,62.76,62.76,0.00
92.6,160,70,89.66,62.76,62.76,0.00
92.7,160,72,87.90,62.76,61.53,0.00
92.8,159,70,88.66,61.53,62.06,0.00
92.9,159,70,88.66,62.06,62.06,0.00
93.1,159,72,86.90,62.06,60.83,0.00
93.2,159,70,88.66,60.83,62.06,0.00
93.3,159,70,88.66,62.06,62.06,0.00
93.4,159,70,88.66,62.06,62.06,0.00
93.5,159,70,88.66,62.06,62.06,0.00
93.6,159,70,88.66,62.06,62.06,0.00
93.7,159,70,88.66,62.06,62.06,0.00
93.8,159,70,88.66,62.06,62.06,0.00
93.9,159,70,88.66,62.06,62.06,0.00
94.0,159,70,88.66,62.06,62.06,0.00
94.1,159,70,88.66,62.06,62.06,0.00
94.2,159,70,88.66,62.06,62.06,0.00
94.3,159,70,88.66,62.06,62.06,0.00
94.5,159,70,88.66,62.06,62.06,0.00
94.6,159,70,88.66,62.06,62.06,0.00
94.7,159,70,88.66,62.06,62.06,0.00
94.8,159,70,88.66,62.06,62.06,0.00
94.9,159,72,86.90,62.06,60.83,0.00
95.0,159,72,86.90,60.83,60.83,0.00
95.1,159,70,88.66,60.83,62.06,0.00
95.2,159,69,90.42,62.06,63.29,0.00
95.3,159,70,88.66,63.29,62.06,0.00
95.4,159,70,88.66,62.06,62.06,0.00
95.5,159,70,88.66,62.06,62.06,0.00
95.6,159,72,86.90,62.06,60.83,0.00
95.8,159,70,88.66,60.83,62.06,0.00
95.9,159,70,88.66,62.06,62.06,0.00
96.0,159,70,88.66,62.06,62.06,0.00
96.1,159,70,88.66,62.06,62.06,0.00
96.2,159,70,88.66,62.06,62.06,0.00
96.3,159,70,88.66,62.06,62.06,0.00
96.4,159,72,86.90,62.06,60.83,0.00
96.5,159,70,88.66,60.83,62.06,0.00
96.6,159,70,88.66,62.06,62.06,0.00
96.7,159,70,88.66,62.06,62.06,0.00
96.8,159,70,88.66,62.06,62.06,0.00
96.9,159,70,88.66,62.06,62.06,0.00
97.1,159,70,88.66,62.06,62.06,0.00
97.2,159,70,88.66,62.06,62.06,0.00
97.3,159,72,86.90,62.06,60.83,0.00
97.4,159,70,88.66,60.83,62.06,0.00
97.5,159,70,88.66,62.06,62.06,0.00
97.6,160,69,91.42,62.06,63.99,0.00
97.7,160,67,93.18,63.99,65.22,0.00
97.8,160,65,94.94,65.22,66.45,0.00
97.9,160,65,94.94,66.45,66.45,0.00
98.0,160,67,93.18,66.45,65.22,0.00
98.1,160,70,89.66,65.22,62.76,0.00
98.2,160,69,91.42,62.76,63.99,0.00
98.4,159,70,88.66,63.99,62.06,0.00
98.5,159,69,90.42,62.06,63.29,0.00
98.6,159,70,88.66,63.29,62.06,0.00
98.7,159,69,90.42,62.06,63.29,0.00
98.8,159,69,90.42,63.29,63.29,0.00
98.9,159,70,88.66,63.29,62.06,0.00
99.0,159,70,88.66,62.06,62.06,0.00
99.1,159,69,90.42,62.06,63.29,0.00
99.2,159,70,88.66,63.29,62.06,0.00
99.3,159,70,88.66,62.06,62.06,0.00
99.4,159,70,88.66,62.06,62.06,0.00
99.5,159,69,90.42,62.06,63.29,0.00
99.6,159,70,88.66,63.29,62.06,0.00
99.8,159,70,88.66,62.06,62.06,0.00
99.9,159,70,88.66,62.06,62.06,0.00
100.0,159,70,88.66,62.06,62.06,0.00
100.1,159,72,86.90,62.06,60.83,0.00
100.2,159,70,88.66,60.83,62.06,0.00
100.3,160,69,91.42,62.06,63.99,0.00
100.4,159,70,88.66,63.99,62.06,0.00
100.5,160,70,89.66,62.06,62.76,0.00
100.6,159,70,88.66,62.76,62.06,0.00
100.7,159,70,88.66,62.06,62.06,0.00
100.8,159,72,86.90,62.06,60.83,0.00
101.0,159,72,86.90,60.83,60.83,0.00
101.1,159,70,88.66,60.83,62.06,0.00
101.2,159,69,90.42,62.06,63.29,0.00
101.3,159,70,88.66,63.29,62.06,0.00
101.4,159,72,86.90,62.06,60.83,0.00
101.5,159,70,88.66,60.83,62.06,0.00
101.6,159,72,86.90,62.06,60.83,0.00
101.7,159,70,88.66,60.83,62.06,0.00
101.8,159,70,88.66,62.06,62.06,0.00
101.9,159,70,88.66,62.06,62.06,0.00
102.0,159,70,88.66,62.06,62.06,0.00
102.2,160,70,89.66,62.06,62.76,0.00
102.3,159,70,88.66,62.76,62.06,0.00
102.4,160,72,87.90,62.06,61.53,0.00
102.5,159,70,88.66,61.53,62.06,0.00
102.6,159,70,88.66,62.06,62.06,0.00
102.7,159,70,88.66,62.06,62.06,0.00
102.8,159,72,86.90,62.06,60.83,0.00
102.9,159,70,88.66,60.83,62.06,0.00
103.0,159,70,88.66,62.06,62.06,0.00
103.1,159,72,86.90,62.06,60.83,0.00
103.2,159,70,88.66,60.83,62.06,0.00
103.4,159,70,88.66,62.06,62.06,0.00
103.5,159,70,88.66,62.06,62.06,0.00
103.6,159,70,88.66,62.06,62.06,0.00
103.7,159,72,86.90,62.06,60.83,0.00
103.8,160,72,87.90,60.83,61.53,0.00
103.9,159,70,88.66,61.53,62.06,0.00
104.0,160,70,89.66,62.06,62.76,0.00
104.1,159,70,88.66,62.76,62.06,0.00
104.2,160,72,87.90,62.06,61.53,0.00
104.3,159,70,88.66,61.53,62.06,0.00
104.5,159,70,88.66,62.06,62.06,0.00
104.6,159,72,86.90,62.06,60.83,0.00
104.7,159,70,88.66,60.83,62.06,0.00
104.8,159,70,88.66,62.06,62.06,0.00
104.9,159,70,88.66,62.06,62.06,0.00
105.0,159,72,86.90,62.06,60.83,0.00
105.1,159,70,88.66,60.83,62.06,0.00
105.2,159,70,88.66,62.06,62.06,0.00
105.3,159,70,88.66,62.06,62.06,0.00
105.4,159,72,86.90,62.06,60.83,0.00
105.5,159,70,88.66,60.83,62.06,0.00
105.7,159,70,88.66,62.06,62.06,0.00
105.8,159,70,88.66,62.06,62.06,0.00
105.9,160,70,89.66,62.06,62.76,0.00
106.0,159,72,86.90,62.76,60.83,0.00
106.1,160,70,89.66,60.83,62.76,0.00
106.2,159,72,86.90,62.76,60.83,0.00
106.3,159,70,88.66,60.83,62.06,0.00
106.4,159,69,90.42,62.06,63.29,0.00
106.5,159,70,88.66,63.29,62.06,0.00
106.6,159,72,86.90,62.06,60.83,0.00
106.7,159,70,88.66,60.83,62.06,0.00
106.9,159,72,86.90,62.06,60.83,0.00
107.0,159,70,88.66,60.83,62.06,0.00
107.1,159,70,88.66,62.06,62.06,0.00
107.2,159,70,88.66,62.06,62.06,0.00
107.3,159,70,88.66,62.06,62.06,0.00
107.4,159,72,86.90,62.06,60.83,0.00
107.5,159,70,88.66,60.83,62.06,0.00
107.6,159,70,88.66,62.06,62.06,0.00
107.7,160,70,89.66,62.06,62.76,0.00
107.8,159,72,86.90,62.76,60.83,0.00
107.9,160,70,89.66,60.83,62.76,0.00
108.1,159,70,88.66,62.76,62.06,0.00
108.2,159,70,88.66,62.06,62.06,0.00
108.3,159,70,88.66,62.06,62.06,0.00
108.4,159,69,90.42,62.06,63.29,0.00
108.5,159,70,88.66,63.29,62.06,0.00
108.6,159,70,88.66,62.06,62.06,0.00
108.7,159,70,88.66,62.06,62.06,0.00
108.8,159,72,86.90,62.06,60.83,0.00
108.9,159,70,88.66,60.83,62.06,0.00
109.0,159,70,88.66,62.06,62.06,0.00
109.1,159,70,88.66,62.06,62.06,0.00
109.3,159,70,88.66,62.06,62.06,0.00
109.4,159,70,88.66,62.06,62.06,0.00
109.5,159,70,88.66,62.06,62.06,0.00
109.6,160,72,87.90,62.06,61.53,0.00
109.7,159,70,88.66,61.53,62.06,0.00
109.8,160,70,89.66,62.06,62.76,0.00
109.9,159,72,86.90,62.76,60.83,0.00
110.0,159,70,88.66,60.83,62.06,0.00
110.1,159,70,88.66,62.06,62.06,0.00
110.2,159,70,88.66,62.06,62.06,0.00
110.3,159,70,88.66,62.06,62.06,0.00
110.5,159,72,86.90,62.06,60.83,0.00
110.6,159,70,88.66,60.83,62.06,0.00
110.7,159,70,88.66,62.06,62.06,0.00
110.8,159,70,88.66,62.06,62.06,0.00
110.9,159,70,88.66,62.06,62.06,0.00
111.0,159,70,88.66,62.06,62.06,0.00
111.1,159,72,86.90,62.06,60.83,0.00
111.2,160,70,89.66,60.83,62.76,0.00
111.3,159,70,88.66,62.76,62.06,0.00
111.4,160,69,91.42,62.06,63.99,0.00
111.5,159,70,88.66,63.99,62.06,0.00
111.7,160,70,89.66,62.06,62.76,0.00
111.8,159,69,90.42,62.76,63.29,0.00
111.9,159,67,92.18,63.29,64.52,0.00
112.0,159,69,90.42,64.52,63.29,0.00
112.1,159,67,92.18,63.29,64.52,0.00
112.2,159,70,88.66,64.52,62.06,0.00
112.3,159,69,90.42,62.06,63.29,0.00
112.4,159,70,88.66,63.29,62.06,0.00
112.5,159,70,88.66,62.06,62.06,0.00
112.6,159,69,90.42,62.06,63.29,0.00
112.7,159,70,88.66,63.29,62.06,0.00
112.9,159,70,88.66,62.06,62.06,0.00
113.0,159,70,88.66,62.06,62.06,0.00
113.1,159,70,88.66,62.06,62.06,0.00
113.2,159,70,88.66,62.06,62.06,0.00
113.3,160,70,89.66,62.06,62.76,0.00
113.4,159,69,90.42,62.76,63.29,0.00
113.5,160,70,89.66,63.29,62.76,0.00
113.6,159,70,88.66,62.76,62.06,0.00
113.7,159,70,88.66,62.06,62.06,0.00
113.8,159,70,88.66,62.06,62.06,0.00
114.0,159,69,90.42,62.06,63.29,0.00
114.1,159,70,88.66,63.29,62.06,0.00
114.2,159,70,88.66,62.06,62.06,0.00
114.3,159,72,86.90,62.06,60.83,0.00
114.4,159,70,88.66,60.83,62.06,0.00
114.5,159,70,88.66,62.06,62.06,0.00
114.6,159,69,90.42,62.06,63.29,0.00
114.7,159,70,88.66,63.29,62.06,0.00
114.8,159,70,88.66,62.06,62.06,0.00
114.9,159,70,88.66,62.06,62.06,0.00
115.0,159,72,86.90,62.06,60.83,0.00
115.2,160,70,89.66,60.83,62.76,0.00
115.3,159,70,88.66,62.76,62.06,0.00
115.4,160,69,91.42,62.06,63.99,0.00
115.5,159,70,88.66,63.99,62.06,0.00
115.6,159,70,88.66,62.06,62.06,0.00
115.7,159,70,88.66,62.06,62.06,0.00
115.8,159,72,86.90,62.06,60.83,0.00
115.9,159,69,90.42,60.83,63.29,0.00
116.0,159,69,90.42,63.29,63.29,0.00
116.1,159,70,88.66,63.29,62.06,0.00
116.2,159,69,90.42,62.06,63.29,0.00
116.4,159,70,88.66,63.29,62.06,0.00
116.5,159,72,86.90,62.06,60.83,0.00
116.6,159,70,88.66,60.83,62.06,0.00
116.7,159,70,88.66,62.06,62.06,0.00
116.8,159,69,90.42,62.06,63.29,0.00
116.9,159,70,88.66,63.29,62.06,0.00
117.0,160,70,89.66,62.06,62.76,0.00
117.1,159,70,88.66,62.76,62.06,0.00
117.2,160,72,87.90,62.06,61.53,0.00
117.3,159,70,88.66,61.53,62.06,0.00
117.4,159,70,88.66,62.06,62.06,0.00
117.6,159,70,88.66,62.06,62.06,0.00
117.7,159,70,88.66,62.06,62.06,0.00
117.8,159,70,88.66,62.06,62.06,0.00
117.9,159,70,88.66,62.06,62.06,0.00
118.0,159,70,88.66,62.06,62.06,0.00
118.1,159,70,88.66,62.06,62.06,0.00
118.2,159,70,88.66,62.06,62.06,0.00
118.3,159,70,88.66,62.06,62.06,0.00
118.4,159,72,86.90,62.06,60.83,0.00
118.5,159,70,88.66,60.83,62.06,0.00
