Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
56.1,-160,-106,-54.49,-81.74,-81.74,0.00
56.2,-160,-106,-54.49,-81.74,-81.74,0.00
56.3,-160,-106,-54.49,-81.74,-81.74,0.00
56.4,-160,-104,-56.25,-81.74,-84.37,0.00
56.5,-160,-106,-54.49,-84.37,-81.74,0.00
56.6,-160,-106,-54.49,-81.74,-81.74,0.00
56.7,-160,-107,-52.73,-81.74,-79.10,0.00
56.9,-160,-106,-54.49,-79.10,-81.74,0.00
57.0,-160,-107,-52.73,-81.74,-79.10,0.00
57.1,-160,-106,-54.49,-79.10,-81.74,0.00
57.2,-160,-106,-54.49,-81.74,-81.74,0.00
57.3,-160,-104,-56.25,-81.74,-84.37,0.00
57.4,-160,-106,-54.49,-84.37,-81.74,0.00
57.5,-160,-106,-54.49,-81.74,-81.74,0.00
57.7,-160,-107,-52.73,-81.74,-79.10,0.00
57.8,-160,-106,-54.49,-79.10,-81.74,0.00
57.9,-160,-107,-52.73,-81.74,-79.10,0.00
58.0,-160,-106,-54.49,-79.10,-81.74,0.00
58.1,-160,-106,-54.49,-81.74,-81.74,0.00
58.2,-160,-106,-54.49,-81.74,-81.74,0.00
58.3,-160,-106,-54.49,-81.74,-81.74,0.00
58.5,-160,-106,-54.49,-81.74,-81.74,0.00
58.6,-160,-107,-52.73,-81.74,-79.10,0.00
58.7,-160,-106,-54.49,-79.10,-81.74,0.00
58.8,-160,-104,-56.25,-81.74,-84.37,0.00
58.9,-160,-106,-54.49,-84.37,-81.74,0.00
59.0,-160,-106,-54.49,-81.74,-81.74,0.00
59.1,-160,-107,-52.73,-81.74,-79.10,0.00
59.3,-160,-106,-54.49,-79.10,-81.74,0.00
59.4,-160,-106,-54.49,-81.74,-81.74,0.00
59.5,-160,-106,-54.49,-81.74,-81.74,0.00
59.6,-160,-106,-54.49,-81.74,-81.74,0.00
59.7,-160,-107,-52.73,-81.74,-79.10,0.00
59.8,-160,-106,-54.49,-79.10,-81.74,0.00
59.9,-159,-107,-51.73,-81.74,-77.60,0.00
60.1,-138,-106,-32.49,-77.60,-48.74,0.00
60.2,-117,-106,-11.49,-48.74,-17.24,0.00
60.3,-95,-95,-0.04,-17.24,-0.06,0.00
60.4,-82,-67,-15.18,-0.06,-22.77,0.00
60.5,-70,-39,-31.31,-22.77,-46.97,0.00
60.6,-57,-14,-42.93,-46.97,-64.40,0.00
60.7,-40,-14,-25.93,-64.40,-38.90,0.00
60.8,-25,-28,3.14,-38.90,4.70,0.00
61.0,-8,-33,25.41,4.70,38.12,0.00
61.1,9,-16,24.83,38.12,37.24,0.00
61.2,22,2,20.24,37.24,30.36,0.00
61.3,38,0,38.00,30.36,57.00,0.00
61.4,56,0,56.00,57.00,84.00,0.00
61.5,74,0,74.00,84.00,111.00,0.00
61.6,89,0,89.00,111.00,133.50,0.00
61.7,96,21,74.90,133.50,112.35,0.00
61.8,103,69,34.42,112.35,51.63,0.00
61.9,105,91,13.56,51.63,20.34,0.00
62.0,105,83,22.35,20.34,33.53,0.00
62.1,105,53,52.25,33.53,78.37,0.00
62.2,105,30,75.11,78.37,112.66,0.00
62.4,105,33,71.59,112.66,107.38,0.00
62.5,119,62,57.45,107.38,86.18,0.00
62.6,159,84,74.59,86.18,111.89,0.00
62.7,159,86,72.83,111.89,109.25,0.00
62.8,159,93,65.80,109.25,98.70,0.00
62.9,159,98,60.52,98.70,90.79,0.00
63.0,159,98,60.52,90.79,90.79,0.00
63.1,159,97,62.28,90.79,93.42,0.00
63.2,159,93,65.80,93.42,98.70,0.00
63.3,159,93,65.80,98.70,98.70,0.00
63.4,159,95,64.04,98.70,96.06,0.00
63.6,159,98,60.52,96.06,90.79,0.00
63.7,159,98,60.52,90.79,90.79,0.00
63.8,159,98,60.52,90.79,90.79,0.00
63.9,159,95,64.04,90.79,96.06,0.00
64.0,159,97,62.28,96.06,93.42,0.00
64.1,159,97,62.28,93.42,93.42,0.00
64.2,159,98,60.52,93.42,90.79,0.00
64.3,159,100,58.77,90.79,88.15,0.00
64.4,159,100,58.77,88.15,88.15,0.00
64.5,159,100,58.77,88.15,88.15,0.00
64.6,159,100,58.77,88.15,88.15,0.00
64.7,159,98,60.52,88.15,90.79,0.00
64.9,159,97,62.28,90.79,93.42,0.00
65.0,159,98,60.52,93.42,90.79,0.00
65.1,159,98,60.52,90.79,90.79,0.00
65.2,159,100,58.77,90.79,88.15,0.00
65.3,159,102,57.01,88.15,85.51,0.00
65.4,159,102,57.01,85.51,85.51,0.00
65.5,159,100,58.77,85.51,88.15,0.00
65.6,160,98,61.52,88.15,92.29,0.00
65.7,159,97,62.28,92.29,93.42,0.00
65.8,160,98,61.52,93.42,92.29,0.00
65.9,159,102,57.01,92.29,85.51,0.00
66.1,159,104,55.25,85.51,82.87,0.00
66.2,159,100,58.77,82.87,88.15,0.00
66.3,159,98,60.52,88.15,90.79,0.00
66.4,159,97,62.28,90.79,93.42,0.00
66.5,159,98,60.52,93.42,90.79,0.00
66.6,159,102,57.01,90.79,85.51,0.00
66.7,159,104,55.25,85.51,82.87,0.00
66.8,159,104,55.25,82.87,82.87,0.00
66.9,159,102,57.01,82.87,85.51,0.00
67.0,159,98,60.52,85.51,90.79,0.00
67.1,159,97,62.28,90.79,93.42,0.00
67.2,159,100,58.77,93.42,88.15,0.00
67.4,159,102,57.01,88.15,85.51,0.00
67.5,159,104,55.25,85.51,82.87,0.00
67.6,159,104,55.25,82.87,82.87,0.00
67.7,160,100,59.77,82.87,89.65,0.00
67.8,159,100,58.77,89.65,88.15,0.00
67.9,160,100,59.77,88.15,89.65,0.00
68.0,159,100,58.77,89.65,88.15,0.00
68.1,160,104,56.25,88.15,84.37,0.00
68.2,159,104,55.25,84.37,82.87,0.00
68.3,159,104,55.25,82.87,82.87,0.00
68.4,159,100,58.77,82.87,88.15,0.00
68.6,159,100,58.77,88.15,88.15,0.00
68.7,159,102,57.01,88.15,85.51,0.00
68.8,159,102,57.01,85.51,85.51,0.00
68.9,159,104,55.25,85.51,82.87,0.00
69.0,159,104,55.25,82.87,82.87,0.00
69.1,159,102,57.01,82.87,85.51,0.00
69.2,159,100,58.77,85.51,88.15,0.00
69.3,159,100,58.77,88.15,88.15,0.00
69.4,159,102,57.01,88.15,85.51,0.00
69.5,159,104,55.25,85.51,82.87,0.00
69.6,159,104,55.25,82.87,82.87,0.00
69.8,160,102,58.01,82.87,87.01,0.00
69.9,159,100,58.77,87.01,88.15,0.00
70.0,160,100,59.77,88.15,89.65,0.00
70.1,159,102,57.01,89.65,85.51,0.00
70.2,159,104,55.25,85.51,82.87,0.00
70.3,159,106,53.49,82.87,80.24,0.00
70.4,159,104,55.25,80.24,82.87,0.00
70.5,159,100,58.77,82.87,88.15,0.00
70.6,159,100,58.77,88.15,88.15,0.00
70.7,159,102,57.01,88.15,85.51,0.00
70.8,159,104,55.25,85.51,82.87,0.00
71.0,159,104,55.25,82.87,82.87,0.00
71.1,159,106,53.49,82.87,80.24,0.00
71.2,159,102,57.01,80.24,85.51,0.00
71.3,159,104,55.25,85.51,82.87,0.00
71.4,159,100,58.77,82.87,88.15,0.00
71.5,159,102,57.01,88.15,85.51,0.00
71.6,159,102,57.01,85.51,85.51,0.00
71.7,159,104,55.25,85.51,82.87,0.00
71.8,160,102,58.01,82.87,87.01,0.00
71.9,159,102,57.01,87.01,85.51,0.00
72.1,159,102,57.01,85.51,85.51,0.00
72.2,159,104,55.25,85.51,82.87,0.00
72.3,159,104,55.25,82.87,82.87,0.00
72.4,159,104,55.25,82.87,82.87,0.00
72.5,159,102,57.01,82.87,85.51,0.00
72.6,159,102,57.01,85.51,85.51,0.00
72.7,159,104,55.25,85.51,82.87,0.00
72.8,159,102,57.01,82.87,85.51,0.00
72.9,159,102,57.01,85.51,85.51,0.00
73.0,159,104,55.25,85.51,82.87,0.00
73.1,159,104,55.25,82.87,82.87,0.00
73.3,159,102,57.01,82.87,85.51,0.00
73.4,159,104,55.25,85.51,82.87,0.00
73.5,160,102,58.01,82.87,87.01,0.00
73.6,159,100,58.77,87.01,88.15,0.00
73.7,160,102,58.01,88.15,87.01,0.00
73.8,159,104,55.25,87.01,82.87,0.00
73.9,159,106,53.49,82.87,80.24,0.00
74.0,159,106,53.49,80.24,80.24,0.00
74.1,159,102,57.01,80.24,85.51,0.00
74.2,159,98,60.52,85.51,90.79,0.00
74.3,159,100,58.77,90.79,88.15,0.00
74.5,159,104,55.25,88.15,82.87,0.00
74.6,159,107,51.73,82.87,77.60,0.00
74.7,159,106,53.49,77.60,80.24,0.00
74.8,159,104,55.25,80.24,82.87,0.00
74.9,159,100,58.77,82.87,88.15,0.00
75.0,160,102,58.01,88.15,87.01,0.00
75.1,159,102,57.01,87.01,85.51,0.00
75.2,160,107,52.73,85.51,79.10,0.00
75.3,159,106,53.49,79.10,80.24,0.00
75.4,160,106,54.49,80.24,81.74,0.00
75.5,159,102,57.01,81.74,85.51,0.00
75.7,159,100,58.77,85.51,88.15,0.00
75.8,159,102,57.01,88.15,85.51,0.00
75.9,159,104,55.25,85.51,82.87,0.00
76.0,159,106,53.49,82.87,80.24,0.00
76.1,159,102,57.01,80.24,85.51,0.00
76.2,159,102,57.01,85.51,85.51,0.00
76.3,159,102,57.01,85.51,85.51,0.00
76.4,159,102,57.01,85.51,85.51,0.00
76.5,159,104,55.25,85.51,82.87,0.00
76.6,159,104,55.25,82.87,82.87,0.00
76.7,159,106,53.49,82.87,80.24,0.00
76.9,159,104,55.25,80.24,82.87,0.00
77.0,159,102,57.01,82.87,85.51,0.00
77.1,160,102,58.01,85.51,87.01,0.00
77.2,159,102,57.01,87.01,85.51,0.00
77.3,160,106,54.49,85.51,81.74,0.00
77.4,159,106,53.49,81.74,80.24,0.00
77.5,159,106,53.49,80.24,80.24,0.00
77.6,159,102,57.01,80.24,85.51,0.00
77.7,159,102,57.01,85.51,85.51,0.00
77.8,159,102,57.01,85.51,85.51,0.00
77.9,159,104,55.25,85.51,82.87,0.00
78.1,159,106,53.49,82.87,80.24,0.00
78.2,159,104,55.25,80.24,82.87,0.00
78.3,159,102,57.01,82.87,85.51,0.00
78.4,159,100,58.77,85.51,88.15,0.00
78.5,159,102,57.01,88.15,85.51,0.00
78.6,159,104,55.25,85.51,82.87,0.00
78.7,160,106,54.49,82.87,81.74,0.00
78.8,159,106,53.49,81.74,80.24,0.00
78.9,160,104,56.25,80.24,84.37,0.00
79.0,159,102,57.01,84.37,85.51,0.00
79.1,160,104,56.25,85.51,84.37,0.00
79.3,159,104,55.25,84.37,82.87,0.00
79.4,159,104,55.25,82.87,82.87,0.00
79.5,159,102,57.01,82.87,85.51,0.00
79.6,159,102,57.01,85.51,85.51,0.00
79.7,159,100,58.77,85.51,88.15,0.00
79.8,159,104,55.25,88.15,82.87,0.00
79.9,159,106,53.49,82.87,80.24,0.00
80.0,159,106,53.49,80.24,80.24,0.00
80.1,159,102,57.01,80.24,85.51,0.00
80.2,159,102,57.01,85.51,85.51,0.00
80.3,159,102,57.01,85.51,85.51,0.00
80.5,159,104,55.25,85.51,82.87,0.00
80.6,159,104,55.25,82.87,82.87,0.00
80.7,159,106,53.49,82.87,80.24,0.00
80.8,160,104,56.25,80.24,84.37,0.00
80.9,159,102,57.01,84.37,85.51,0.00
81.0,160,104,56.25,85.51,84.37,0.00
81.1,159,102,57.01,84.37,85.51,0.00
81.2,159,106,53.49,85.51,80.24,0.00
81.3,159,104,55.25,80.24,82.87,0.00
81.4,159,104,55.25,82.87,82.87,0.00
81.6,159,102,57.01,82.87,85.51,0.00
81.7,159,102,57.01,85.51,85.51,0.00
81.8,159,104,55.25,85.51,82.87,0.00
81.9,159,106,53.49,82.87,80.24,0.00
82.0,159,106,53.49,80.24,80.24,0.00
82.1,159,102,57.01,80.24,85.51,0.00
82.2,159,102,57.01,85.51,85.51,0.00
82.3,159,104,55.25,85.51,82.87,0.00
82.4,159,104,55.25,82.87,82.87,0.00
82.5,159,104,55.25,82.87,82.87,0.00
82.6,159,104,55.25,82.87,82.87,0.00
82.8,159,102,57.01,82.87,85.51,0.00
82.9,160,104,56.25,85.51,84.37,0.00
83.0,159,102,57.01,84.37,85.51,0.00
83.1,159,104,55.25,85.51,82.87,0.00
83.2,159,104,55.25,82.87,82.87,0.00
83.3,159,104,55.25,82.87,82.87,0.00
83.4,159,104,55.25,82.87,82.87,0.00
83.5,159,104,55.25,82.87,82.87,0.00
83.6,159,102,57.01,82.87,85.51,0.00
83.7,159,102,57.01,85.51,85.51,0.00
83.8,159,102,57.01,85.51,85.51,0.00
84.0,159,104,55.25,85.51,82.87,0.00
84.1,159,106,53.49,82.87,80.24,0.00
84.2,159,104,55.25,80.24,82.87,0.00
84.3,159,104,55.25,82.87,82.87,0.00
84.4,159,100,58.77,82.87,88.15,0.00
84.5,159,100,58.77,88.15,88.15,0.00
84.6,159,100,58.77,88.15,88.15,0.00
84.7,160,102,58.01,88.15,87.01,0.00
84.8,159,102,57.01,87.01,85.51,0.00
84.9,159,104,55.25,85.51,82.87,0.00
85.0,159,104,55.25,82.87,82.87,0.00
85.2,159,104,55.25,82.87,82.87,0.00
85.3,159,102,57.01,82.87,85.51,0.00
85.4,159,102,57.01,85.51,85.51,0.00
85.5,159,102,57.01,85.51,85.51,0.00
85.6,159,106,53.49,85.51,80.24,0.00
85.7,159,104,55.25,80.24,82.87,0.00
85.8,159,104,55.25,82.87,82.87,0.00
85.9,159,104,55.25,82.87,82.87,0.00
86.0,159,102,57.01,82.87,85.51,0.00
86.1,160,102,58.01,85.51,87.01,0.00
86.2,159,104,55.25,87.01,82.87,0.00
86.4,160,104,56.25,82.87,84.37,0.00
86.5,159,106,53.49,84.37,80.24,0.00
86.6,160,104,56.25,80.24,84.37,0.00
86.7,159,102,57.01,84.37,85.51,0.00
86.8,159,104,55.25,85.51,82.87,0.00
86.9,159,104,55.25,82.87,82.87,0.00
87.0,159,104,55.25,82.87,82.87,0.00
87.1,159,102,57.01,82.87,85.51,0.00
87.2,159,102,57.01,85.51,85.51,0.00
87.3,159,102,57.01,85.51,85.51,0.00
87.4,159,102,57.01,85.51,85.51,0.00
87.6,159,106,53.49,85.51,80.24,0.00
87.7,159,106,53.49,80.24,80.24,0.00
87.8,159,104,55.25,80.24,82.87,0.00
87.9,159,102,57.01,82.87,85.51,0.00
88.0,160,104,56.25,85.51,84.37,0.00
88.1,159,102,57.01,84.37,85.51,0.00
88.2,160,106,54.49,85.51,81.74,0.00
88.3,159,106,53.49,81.74,80.24,0.00
88.4,160,104,56.25,80.24,84.37,0.00
88.5,159,104,55.25,84.37,82.87,0.00
88.6,159,104,55.25,82.87,82.87,0.00
88.8,159,104,55.25,82.87,82.87,0.00
88.9,159,104,55.25,82.87,82.87,0.00
89.0,159,104,55.25,82.87,82.87,0.00
89.1,159,104,55.25,82.87,82.87,0.00
89.2,159,104,55.25,82.87,82.87,0.00
89.3,159,102,57.01,82.87,85.51,0.00
89.4,159,104,55.25,85.51,82.87,0.00
89.5,159,104,55.25,82.87,82.87,0.00
89.6,159,106,53.49,82.87,80.24,0.00
89.7,159,104,55.25,80.24,82.87,0.00
89.8,159,104,55.25,82.87,82.87,0.00
90.0,159,104,55.25,82.87,82.87,0.00
90.1,160,104,56.25,82.87,84.37,0.00
90.2,159,104,55.25,84.37,82.87,0.00
90.3,160,102,58.01,82.87,87.01,0.00
90.4,159,104,55.25,87.01,82.87,0.00
90.5,159,106,53.49,82.87,80.24,0.00
90.6,159,106,53.49,80.24,80.24,0.00
90.7,159,102,57.01,80.24,85.51,0.00
90.8,159,102,57.01,85.51,85.51,0.00
90.9,159,104,55.25,85.51,82.87,0.00
91.1,159,104,55.25,82.87,82.87,0.00
91.2,159,106,53.49,82.87,80.24,0.00
91.3,159,104,55.25,80.24,82.87,0.00
91.4,159,104,55.25,82.87,82.87,0.00
91.5,159,102,57.01,82.87,85.51,0.00
91.6,159,104,55.25,85.51,82.87,0.00
91.7,160,104,56.25,82.87,84.37,0.00
91.8,159,106,53.49,84.37,80.24,0.00
91.9,159,106,53.49,80.24,80.24,0.00
92.0,159,104,55.25,80.24,82.87,0.00
92.1,160,104,56.25,82.87,84.37,0.00
92.3,159,102,57.01,84.37,85.51,0.00
92.4,159,104,55.25,85.51,82.87,0.00
92.5,159,106,53.49,82.87,80.24,0.00
92.6,159,106,53.49,80.24,80.24,0.00
92.7,159,102,57.01,80.24,85.51,0.00
92.8,159,102,57.01,85.51,85.51,0.00
92.9,159,102,57.01,85.51,85.51,0.00
93.0,159,104,55.25,85.51,82.87,0.00
93.1,159,104,55.25,82.87,82.87,0.00
93.2,159,106,53.49,82.87,80.24,0.00
93.3,159,104,55.25,80.24,82.87,0.00
93.5,159,104,55.25,82.87,82.87,0.00
93.6,160,104,56.25,82.87,84.37,0.00
93.7,159,104,55.25,84.37,82.87,0.00
93.8,159,106,53.49,82.87,80.24,0.00
93.9,159,104,55.25,80.24,82.87,0.00
94.0,160,102,58.01,82.87,87.01,0.00
94.1,159,102,57.01,87.01,85.51,0.00
94.2,159,104,55.25,85.51,82.87,0.00
94.3,159,106,53.49,82.87,80.24,0.00
94.4,159,104,55.25,80.24,82.87,0.00
94.5,159,104,55.25,82.87,82.87,0.00
94.7,159,104,55.25,82.87,82.87,0.00
94.8,159,104,55.25,82.87,82.87,0.00
94.9,159,104,55.25,82.87,82.87,0.00
95.0,159,104,55.25,82.87,82.87,0.00
95.1,159,104,55.25,82.87,82.87,0.00
95.2,159,104,55.25,82.87,82.87,0.00
95.3,159,104,55.25,82.87,82.87,0.00
95.4,160,104,56.25,82.87,84.37,0.00
95.5,159,102,57.01,84.37,85.51,0.00
95.6,160,104,56.25,85.51,84.37,0.00
95.7,159,102,57.01,84.37,85.51,0.00
95.9,160,104,56.25,85.51,84.37,0.00
96.0,159,104,55.25,84.37,82.87,0.00
96.1,159,106,53.49,82.87,80.24,0.00
96.2,159,104,55.25,80.24,82.87,0.00
96.3,159,104,55.25,82.87,82.87,0.00
96.4,159,102,57.01,82.87,85.51,0.00
96.5,159,102,57.01,85.51,85.51,0.00
96.6,159,104,55.25,85.51,82.87,0.00
96.7,159,104,55.25,82.87,82.87,0.00
96.8,159,104,55.25,82.87,82.87,0.00
96.9,159,104,55.25,82.87,82.87,0.00
97.1,159,104,55.25,82.87,82.87,0.00
97.2,159,102,57.01,82.87,85.51,0.00
97.3,160,104,56.25,85.51,84.37,0.00
97.4,159,104,55.25,84.37,82.87,0.00
97.5,160,104,56.25,82.87,84.37,0.00
97.6,159,102,57.01,84.37,85.51,0.00
97.7,160,100,59.77,85.51,89.65,0.00
97.8,159,102,57.01,89.65,85.51,0.00
97.9,159,104,55.25,85.51,82.87,0.00
98.0,159,106,53.49,82.87,80.24,0.00
98.1,159,106,53.49,80.24,80.24,0.00
98.3,159,104,55.25,80.24,82.87,0.00
98.4,159,104,55.25,82.87,82.87,0.00
98.5,159,102,57.01,82.87,85.51,0.00
98.6,159,104,55.25,85.51,82.87,0.00
98.7,159,104,55.25,82.87,82.87,0.00
98.8,159,104,55.25,82.87,82.87,0.00
98.9,159,106,53.49,82.87,80.24,0.00
99.0,159,104,55.25,80.24,82.87,0.00
99.1,159,102,57.01,82.87,85.51,0.00
99.2,159,104,55.25,85.51,82.87,0.00
99.3,160,104,56.25,82.87,84.37,0.00
99.5,159,104,55.25,84.37,82.87,0.00
99.6,160,104,56.25,82.87,84.37,0.00
99.7,159,104,55.25,84.37,82.87,0.00
99.8,159,104,55.25,82.87,82.87,0.00
99.9,159,104,55.25,82.87,82.87,0.00
100.0,159,102,57.01,82.87,85.51,0.00
100.1,159,106,53.49,85.51,80.24,0.00
100.2,159,104,55.25,80.24,82.87,0.00
100.3,159,106,53.49,82.87,80.24,0.00
100.4,159,104,55.25,80.24,82.87,0.00
100.6,159,104,55.25,82.87,82.87,0.00
100.7,159,102,57.01,82.87,85.51,0.00
100.8,159,104,55.25,85.51,82.87,0.00
100.9,159,104,55.25,82.87,82.87,0.00
101.0,159,106,53.49,82.87,80.24,0.00
101.1,159,106,53.49,80.24,80.24,0.00
101.2,159,104,55.25,80.24,82.87,0.00
101.3,159,102,57.01,82.87,85.51,0.00
101.4,159,104,55.25,85.51,82.87,0.00
101.5,159,104,55.25,82.87,82.87,0.00
101.7,159,102,57.01,82.87,85.51,0.00
101.8,159,104,55.25,85.51,82.87,0.00
101.9,159,104,55.25,82.87,82.87,0.00
102.0,159,106,53.49,82.87,80.24,0.00
102.1,159,104,55.25,80.24,82.87,0.00
102.2,159,104,55.25,82.87,82.87,0.00
102.3,160,104,56.25,82.87,84.37,0.00
102.4,160,104,56.25,84.37,84.37,0.00
102.5,160,104,56.25,84.37,84.37,0.00
102.7,159,106,53.49,84.37,80.24,0.00
102.8,159,106,53.49,80.24,80.24,0.00
102.9,159,106,53.49,80.24,80.24,0.00
103.0,159,102,57.01,80.24,85.51,0.00
103.1,159,104,55.25,85.51,82.87,0.00
103.2,159,104,55.25,82.87,82.87,0.00
103.3,159,106,53.49,82.87,80.24,0.00
103.4,159,104,55.25,80.24,82.87,0.00
103.5,159,106,53.49,82.87,80.24,0.00
103.6,159,104,55.25,80.24,82.87,0.00
103.8,159,104,55.25,82.87,82.87,0.00
103.9,159,104,55.25,82.87,82.87,0.00
104.0,159,104,55.25,82.87,82.87,0.00
104.1,159,106,53.49,82.87,80.24,0.00
104.2,159,104,55.25,80.24,82.87,0.00
104.3,159,104,55.25,82.87,82.87,0.00
104.4,159,104,55.25,82.87,82.87,0.00
104.5,159,104,55.25,82.87,82.87,0.00
104.6,159,104,55.25,82.87,82.87,0.00
104.7,159,104,55.25,82.87,82.87,0.00
104.9,160,104,56.25,82.87,84.37,0.00
105.0,159,104,55.25,84.37,82.87,0.00
105.1,160,106,54.49,82.87,81.74,0.00
105.2,160,106,54.49,81.74,81.74,0.00
105.3,160,104,56.25,81.74,84.37,0.00
105.4,160,104,56.25,84.37,84.37,0.00
105.5,159,104,55.25,84.37,82.87,0.00
105.6,159,106,53.49,82.87,80.24,0.00
105.7,159,106,53.49,80.24,80.24,0.00
105.8,159,106,53.49,80.24,80.24,0.00
106.0,159,104,55.25,80.24,82.87,0.00
106.1,159,104,55.25,82.87,82.87,0.00
106.2,159,102,57.01,82.87,85.51,0.00
106.3,159,104,55.25,85.51,82.87,0.00
106.4,159,106,53.49,82.87,80.24,0.00
106.5,159,106,53.49,80.24,80.24,0.00
106.6,159,106,53.49,80.24,80.24,0.00
106.7,159,104,55.25,80.24,82.87,0.00
106.8,159,104,55.25,82.87,82.87,0.00
106.9,159,104,55.25,82.87,82.87,0.00
107.1,159,102,57.01,82.87,85.51,0.00
107.2,159,104,55.25,85.51,82.87,0.00
107.3,159,106,53.49,82.87,80.24,0.00
107.4,159,104,55.25,80.24,82.87,0.00
107.5,159,104,55.25,82.87,82.87,0.00
107.6,159,104,55.25,82.87,82.87,0.00
107.7,159,104,55.25,82.87,82.87,0.00
107.8,159,104,55.25,82.87,82.87,0.00
107.9,160,106,54.49,82.87,81.74,0.00
108.1,160,104,56.25,81.74,84.37,0.00
108.2,160,104,56.25,84.37,84.37,0.00
108.3,159,102,57.01,84.37,85.51,0.00
108.4,159,104,55.25,85.51,82.87,0.00
108.5,159,106,53.49,82.87,80.24,0.00
108.6,159,104,55.25,80.24,82.87,0.00
108.7,159,104,55.25,82.87,82.87,0.00
108.8,159,104,55.25,82.87,82.87,0.00
108.9,159,104,55.25,82.87,82.87,0.00
109.0,159,104,55.25,82.87,82.87,0.00
109.2,159,106,53.49,82.87,80.24,0.00
109.3,159,104,55.25,80.24,82.87,0.00
109.4,159,104,55.25,82.87,82.87,0.00
109.5,159,100,58.77,82.87,88.15,0.00
109.6,159,102,57.01,88.15,85.51,0.00
109.7,159,104,55.25,85.51,82.87,0.00
109.8,159,106,53.49,82.87,80.24,0.00
109.9,159,107,51.73,80.24,77.60,0.00
110.0,159,104,55.25,77.60,82.87,0.00
110.1,159,104,55.25,82.87,82.87,0.00
110.3,159,104,55.25,82.87,82.87,0.00
110.4,159,102,57.01,82.87,85.51,0.00
110.5,159,104,55.25,85.51,82.87,0.00
110.6,159,106,53.49,82.87,80.24,0.00
110.7,160,106,54.49,80.24,81.74,0.00
110.8,160,104,56.25,81.74,84.37,0.00
110.9,160,106,54.49,84.37,81.74,0.00
111.0,160,104,56.25,81.74,84.37,0.00
111.1,159,106,53.49,84.37,80.24,0.00
111.2,159,106,53.49,80.24,80.24,0.00
111.4,159,104,55.25,80.24,82.87,0.00
111.5,159,104,55.25,82.87,82.87,0.00
111.6,159,104,55.25,82.87,82.87,0.00
111.7,159,104,55.25,82.87,82.87,0.00
111.8,159,104,55.25,82.87,82.87,0.00
111.9,159,106,53.49,82.87,80.24,0.00
112.0,159,106,53.49,80.24,80.24,0.00
112.1,159,104,55.25,80.24,82.87,0.00
112.2,159,104,55.25,82.87,82.87,0.00
112.4,159,102,57.01,82.87,85.51,0.00
112.5,159,104,55.25,85.51,82.87,0.00
112.6,159,107,51.73,82.87,77.60,0.00
112.7,159,106,53.49,77.60,80.24,0.00
112.8,159,104,55.25,80.24,82.87,0.00
112.9,159,102,57.01,82.87,85.51,0.00
113.0,159,102,57.01,85.51,85.51,0.00
113.1,159,106,53.49,85.51,80.24,0.00
113.2,159,104,55.25,80.24,82.87,0.00
113.3,159,106,53.49,82.87,80.24,0.00
113.5,160,106,54.49,80.24,81.74,0.00
113.6,159,104,55.25,81.74,82.87,0.00
113.7,160,104,56.25,82.87,84.37,0.00
113.8,160,104,56.25,84.37,84.37,0.00
113.9,159,106,53.49,84.37,80.24,0.00
114.0,159,104,55.25,80.24,82.87,0.00
114.1,159,104,55.25,82.87,82.87,0.00
114.2,159,102,57.01,82.87,85.51,0.00
114.3,159,104,55.25,85.51,82.87,0.00
114.4,159,104,55.25,82.87,82.87,0.00
114.6,159,104,55.25,82.87,82.87,0.00
114.7,159,104,55.25,82.87,82.87,0.00
114.8,159,104,55.25,82.87,82.87,0.00
114.9,159,104,55.25,82.87,82.87,0.00
115.0,159,104,55.25,82.87,82.87,0.00
115.1,159,106,53.49,82.87,80.24,0.00
115.2,159,104,55.25,80.24,82.87,0.00
115.3,159,106,53.49,82.87,80.24,0.00
115.4,159,104,55.25,80.24,82.87,0.00
115.5,159,104,55.25,82.87,82.87,0.00
115.7,159,106,53.49,82.87,80.24,0.00
115.8,159,106,53.49,80.24,80.24,0.00
115.9,159,104,55.25,80.24,82.87,0.00
116.0,159,102,57.01,82.87,85.51,0.00
116.1,159,104,55.25,85.51,82.87,0.00
116.2,160,104,56.25,82.87,84.37,0.00
116.3,160,104,56.25,84.37,84.37,0.00
116.4,160,104,56.25,84.37,84.37,0.00
116.5,160,104,56.25,84.37,84.37,0.00
116.7,160,106,54.49,84.37,81.74,0.00
116.8,159,106,53.49,81.74,80.24,0.00
116.9,159,106,53.49,80.24,80.24,0.00
117.0,159,104,55.25,80.24,82.87,0.00
117.1,159,102,57.01,82.87,85.51,0.00
117.2,159,102,57.01,85.51,85.51,0.00
117.3,159,104,55.25,85.51,82.87,0.00
117.4,159,106,53.49,82.87,80.24,0.00
117.5,159,106,53.49,80.24,80.24,0.00
117.6,159,104,55.25,80.24,82.87,0.00
117.8,159,102,57.01,82.87,85.51,0.00
117.9,159,104,55.25,85.51,82.87,0.00
118.0,159,104,55.25,82.87,82.87,0.00
118.1,159,104,55.25,82.87,82.87,0.00
118.2,159,104,55.25,82.87,82.87,0.00
118.3,159,106,53.49,82.87,80.24,0.00
118.4,159,104,55.25,80.24,82.87,0.00
118.5,159,106,53.49,82.87,80.24,0.00
118.6,159,104,55.25,80.24,82.87,0.00
118.7,159,104,55.25,82.87,82.87,0.00
