Tempo: 2.2s	Setpoint: 154 RPM		Vel.: 0 RPM	erro: 154.00 RPM		Controle: 0.00	AcaoP: 92.40	AcaoI: 15.40	 AcaoD: 1.23
Tempo: 2.3s	Setpoint: 151 RPM		Vel.: 5 RPM	erro: 145.72 RPM		Controle: 109.03	AcaoP: 87.43	AcaoI: 29.97	 AcaoD: -0.07
Tempo: 2.4s	Setpoint: 156 RPM		Vel.: 37 RPM	erro: 119.07 RPM		Controle: 117.34	AcaoP: 71.44	AcaoI: 41.88	 AcaoD: -0.21
Tempo: 2.5s	Setpoint: 151 RPM		Vel.: 67 RPM	erro: 84.18 RPM		Controle: 113.11	AcaoP: 50.51	AcaoI: 50.30	 AcaoD: -0.28
Tempo: 2.6s	Setpoint: 152 RPM		Vel.: 100 RPM	erro: 51.77 RPM		Controle: 100.52	AcaoP: 31.06	AcaoI: 55.47	 AcaoD: -0.26
Tempo: 2.7s	Setpoint: 151 RPM		Vel.: 111 RPM	erro: 40.21 RPM		Controle: 86.27	AcaoP: 24.13	AcaoI: 59.50	 AcaoD: -0.09
Tempo: 2.9s	Setpoint: 155 RPM		Vel.: 106 RPM	erro: 49.49 RPM		Controle: 83.53	AcaoP: 29.69	AcaoI: 64.44	 AcaoD: 0.07
Tempo: 3.0s	Setpoint: 152 RPM		Vel.: 102 RPM	erro: 50.01 RPM		Controle: 94.21	AcaoP: 30.00	AcaoI: 69.45	 AcaoD: 0.00
Tempo: 3.1s	Setpoint: 151 RPM		Vel.: 102 RPM	erro: 49.01 RPM		Controle: 99.45	AcaoP: 29.40	AcaoI: 74.35	 AcaoD: -0.01
Tempo: 3.2s	Setpoint: 155 RPM		Vel.: 109 RPM	erro: 45.97 RPM		Controle: 103.74	AcaoP: 27.58	AcaoI: 78.94	 AcaoD: -0.02
Tempo: 3.4s	Setpoint: 152 RPM		Vel.: 116 RPM	erro: 35.94 RPM		Controle: 106.50	AcaoP: 21.56	AcaoI: 82.54	 AcaoD: -0.08
