Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
26.3,-160,-162,1.78,-106.22,01.07,-106.02,0.02
26.4,-160,-160,0.02,-104.94,0.01,-106.02,-0.02
26.5,-160,-160,0.02,-106.03,0.01,-106.02,0.00
26.7,-160,-160,0.02,-106.01,0.01,-106.02,0.00
26.8,-160,-158,-1.74,-106.00,-1.04,-106.19,-0.02
26.9,-160,-164,3.54,-107.25,2.12,-105.84,0.05
27.0,-160,-160,0.02,-103.66,0.01,-105.83,-0.03
27.2,-160,-162,1.78,-105.86,01.07,-105.66,0.02
27.3,-160,-158,-1.74,-104.57,-1.04,-105.83,-0.03
27.4,-160,-164,3.54,-106.91,2.12,-105.48,0.05
27.6,-160,-158,-1.74,-103.30,-1.04,-105.65,-0.05
27.7,-160,-162,1.78,-106.74,01.07,-105.47,0.03
27.8,-160,-160,0.02,-104.37,0.01,-105.47,-0.02
27.9,-160,-160,0.02,-105.47,0.01,-105.47,0.00
28.1,-160,-158,-1.74,-105.45,-1.04,-105.64,-0.02
28.2,-160,-162,1.78,-106.70,01.07,-105.46,0.03
28.3,-160,-158,-1.74,-104.36,-1.04,-105.64,-0.03
28.5,-160,-162,1.78,-106.71,01.07,-105.46,0.03
28.6,-160,-160,0.02,-104.35,0.01,-105.45,-0.02
28.7,-160,-160,0.02,-105.46,0.01,-105.45,0.00
28.8,-160,-158,-1.74,-105.44,-1.04,-105.63,-0.02
29.0,-160,-164,3.54,-106.68,2.12,-105.27,0.05
29.1,-160,-160,0.02,-103.10,0.01,-105.27,-0.03
29.2,-160,-160,0.02,-105.29,0.01,-105.27,0.00
29.4,-160,-158,-1.74,-105.25,-1.04,-105.44,-0.02
29.5,-160,-160,0.02,-106.50,0.01,-105.44,0.02
29.6,-160,-157,-3.49,-105.41,-2.10,-105.79,-0.03
29.8,-160,-162,1.78,-107.92,01.07,-105.61,0.05
29.9,-160,-158,-1.74,-104.49,-1.04,-105.78,-0.03
30.0,-160,-162,1.78,-106.86,01.07,-105.61,0.03
30.1,-155,-160,05.02,-104.50,03.01,-105.10,0.03
30.3,-149,-158,9.26,-102.06,5.56,-104.18,0.04
30.4,-146,-158,12.26,-98.58,7.36,-102.95,0.03
30.5,-140,-155,14.75,-95.56,8.85,-101.47,0.02
30.6,-136,-153,16.99,-92.60,10.19,-99.78,0.02
30.8,-134,-148,13.71,-89.56,8.23,-98.40,-0.03
30.9,-130,-146,15.96,-90.21,9.57,-96.81,0.02
31.0,-127,-141,13.68,-87.21,8.21,-95.44,-0.02
31.2,-123,-141,17.68,-87.26,10.61,-93.67,0.04
31.3,-120,-139,18.92,-83.03,11.35,-91.78,0.01
31.4,-118,-135,17.40,-80.42,10.44,-90.04,-0.01
31.5,-115,-134,18.65,-79.61,11.19,-88.18,0.01
31.7,-113,-128,15.37,-76.98,9.22,-86.64,-0.03
31.8,-110,-125,14.85,-77.45,8.91,-85.15,-0.01
31.9,-107,-123,16.09,-76.25,9.66,-83.54,0.01
32.1,-105,-121,16.34,-73.87,9.80,-81.91,0.00
32.2,-104,-116,12.06,-72.11,7.24,-80.70,-0.04
32.3,-103,-116,13.06,-73.51,7.84,-79.40,0.01
32.4,-102,-114,12.30,-71.55,7.38,-78.17,-0.01
32.6,-101,-113,11.54,-70.79,6.93,-77.01,-0.01
32.7,-101,-111,9.79,-70.09,5.87,-76.04,-0.02
32.8,-100,-107,7.27,-70.18,4.36,-75.31,-0.02
32.9,-100,-107,7.27,-70.97,4.36,-74.58,0.00
33.1,-99,-106,6.51,-70.22,3.91,-73.93,-0.01
33.2,-99,-106,6.51,-70.03,3.91,-73.28,0.00
33.3,-98,-104,5.75,-69.37,3.45,-72.70,-0.01
33.4,-97,-104,6.75,-69.26,04.05,-72.03,0.01
33.6,-97,-104,6.75,-67.97,04.05,-71.35,0.00
33.7,-95,-102,6.99,-67.30,4.20,-70.65,0.00
33.8,-94,-100,6.23,-66.46,3.74,-70.03,-0.01
33.9,-94,-98,4.48,-66.30,2.69,-69.58,-0.02
34.1,-93,-98,5.48,-66.92,3.29,-69.04,0.01
34.2,-92,-95,2.96,-65.74,1.78,-68.74,-0.02
34.3,-91,-97,5.72,-66.99,3.43,-68.17,0.03
34.4,-89,-95,5.96,-64.71,3.58,-67.57,0.00
34.6,-88,-93,5.20,-63.99,3.12,-67.05,-0.01
34.7,-88,-93,5.20,-63.94,3.12,-66.53,0.00
34.8,-88,-90,1.68,-63.41,01.01,-66.36,-0.03
34.9,-88,-90,1.68,-65.39,01.01,-66.20,0.00
35.1,-89,-90,0.68,-65.19,0.41,-66.13,-0.01
35.2,-88,-91,3.44,-65.73,02.07,-65.78,0.03
35.3,-88,-91,3.44,-63.69,02.07,-65.44,0.00
35.4,-88,-91,3.44,-63.37,02.07,-65.09,0.00
35.6,-88,-88,-0.08,-63.03,-0.05,-65.10,-0.03
35.7,-88,-90,1.68,-65.18,01.01,-64.93,0.02
35.8,-88,-88,-0.08,-63.91,-0.05,-64.94,-0.02
35.9,-88,-91,3.44,-65.00,02.07,-64.60,0.03
36.1,-88,-90,1.68,-62.50,01.01,-64.43,-0.02
36.2,-88,-90,1.68,-63.44,01.01,-64.26,0.00
36.3,-88,-88,-0.08,-63.25,-0.05,-64.27,-0.02
36.4,-89,-90,0.68,-64.33,0.41,-64.20,0.01
36.6,-88,-88,-0.08,-63.78,-0.05,-64.21,-0.01
36.7,-88,-90,1.68,-64.26,01.01,-64.04,0.02
36.8,-88,-90,1.68,-63.01,01.01,-63.87,0.00
36.9,-88,-88,-0.08,-62.86,-0.05,-63.88,-0.02
37.1,-88,-90,1.68,-63.94,01.01,-63.71,0.02
37.2,-89,-88,-1.08,-62.68,-0.65,-63.82,-0.03
37.3,-88,-88,-0.08,-64.49,-0.05,-63.82,0.01
37.4,-89,-90,0.68,-63.86,0.41,-63.76,0.01
37.6,-88,-86,-1.83,-63.34,-1.10,-63.94,-0.02
37.7,-88,-90,1.68,-65.06,01.01,-63.77,0.03
37.8,-88,-88,-0.08,-62.73,-0.05,-63.78,-0.02
37.9,-88,-90,1.68,-63.84,01.01,-63.61,0.02
38.1,-88,-88,-0.08,-62.58,-0.05,-63.62,-0.02
38.2,-88,-90,1.68,-63.68,01.01,-63.45,0.02
38.3,-88,-86,-1.83,-62.42,-1.10,-63.63,-0.03
38.4,-88,-88,-0.08,-64.77,-0.05,-63.64,0.02
38.6,-88,-88,-0.08,-63.67,-0.05,-63.65,0.00
38.7,-88,-90,1.68,-63.69,01.01,-63.48,0.02
38.8,-88,-88,-0.08,-62.45,-0.05,-63.49,-0.02
38.9,-88,-88,-0.08,-63.55,-0.05,-63.49,0.00
39.1,-88,-88,-0.08,-63.54,-0.05,-63.50,0.00
39.2,-89,-90,0.68,-63.55,0.41,-63.43,0.01
39.3,-88,-86,-1.83,-63.02,-1.10,-63.62,-0.02
39.4,-88,-90,1.68,-64.74,01.01,-63.45,0.03
39.6,-88,-88,-0.08,-62.40,-0.05,-63.46,-0.02
39.7,-88,-90,1.68,-63.52,01.01,-63.29,0.02
39.8,-88,-88,-0.08,-62.26,-0.05,-63.30,-0.02
40.0,-88,-88,-0.08,-63.36,-0.05,-63.30,0.00
40.1,-88,-88,-0.08,-63.35,-0.05,-63.31,0.00
40.2,-84,-88,3.92,-63.36,2.35,-62.92,0.04
40.3,-79,-86,7.17,-60.52,4.30,-62.20,0.03
40.4,-74,-86,12.17,-57.87,7.30,-60.98,0.05
40.6,-71,-83,11.65,-53.64,6.99,-59.82,-0.01
40.7,-71,-79,8.13,-52.84,4.88,-59.01,-0.03
40.8,-71,-72,1.10,-54.16,0.66,-58.90,-0.07
40.9,-71,-69,-2.42,-58.31,-1.45,-59.14,-0.03
41.1,-71,-72,1.10,-60.62,0.66,-59.03,0.03
41.2,-71,-72,1.10,-58.34,0.66,-58.92,0.00
41.3,-71,-74,2.86,-58.26,1.71,-58.63,0.02
41.4,-71,-76,4.62,-56.90,2.77,-58.17,0.02
41.6,-71,-74,2.86,-55.38,1.71,-57.89,-0.02
41.7,-71,-72,1.10,-56.19,0.66,-57.78,-0.02
41.8,-71,-72,1.10,-57.13,0.66,-57.67,0.00
41.9,-71,-72,1.10,-57.01,0.66,-57.56,0.00
42.1,-71,-72,1.10,-56.90,0.66,-57.45,0.00
42.2,-71,-70,-0.66,-56.79,-0.40,-57.51,-0.02
42.3,-71,-74,2.86,-57.93,1.71,-57.23,0.03
42.4,-71,-70,-0.66,-55.48,-0.40,-57.29,-0.03
42.6,-71,-72,1.10,-57.72,0.66,-57.18,0.02
42.7,-71,-70,-0.66,-56.51,-0.40,-57.25,-0.02
42.8,-71,-74,2.86,-57.66,1.71,-56.96,0.03
42.9,-71,-70,-0.66,-55.21,-0.40,-57.03,-0.03
43.1,-71,-74,2.86,-57.46,1.71,-56.74,0.03
43.2,-71,-70,-0.66,-54.99,-0.40,-56.81,-0.03
43.3,-71,-72,1.10,-57.24,0.66,-56.70,0.02
43.4,-71,-70,-0.66,-56.02,-0.40,-56.77,-0.02
43.6,-71,-72,1.10,-57.18,0.66,-56.66,0.02
43.7,-71,-70,-0.66,-55.98,-0.40,-56.72,-0.02
43.8,-71,-72,1.10,-57.13,0.66,-56.61,0.02
43.9,-71,-70,-0.66,-55.94,-0.40,-56.68,-0.02
44.1,-71,-72,1.10,-57.09,0.66,-56.57,0.02
44.2,-71,-70,-0.66,-55.89,-0.40,-56.63,-0.02
44.3,-71,-72,1.10,-57.05,0.66,-56.52,0.02
44.4,-71,-70,-0.66,-55.85,-0.40,-56.59,-0.02
44.6,-71,-70,-0.66,-57.00,-0.40,-56.66,0.00
44.7,-71,-70,-0.66,-57.05,-0.40,-56.72,0.00
44.8,-71,-72,1.10,-57.12,0.66,-56.61,0.02
45.0,-71,-72,1.10,-55.94,0.66,-56.50,0.00
45.1,-71,-70,-0.66,-55.84,-0.40,-56.57,-0.02
45.2,-71,-70,-0.66,-56.98,-0.40,-56.63,0.00
45.3,-71,-70,-0.66,-57.03,-0.40,-56.70,0.00
45.5,-71,-72,1.10,-57.10,0.66,-56.59,0.02
45.6,-71,-70,-0.66,-55.91,-0.40,-56.66,-0.02
45.7,-71,-74,2.86,-57.07,1.71,-56.37,0.03
45.8,-71,-70,-0.66,-54.62,-0.40,-56.44,-0.03
46.0,-71,-72,1.10,-56.87,0.66,-56.33,0.02
46.1,-71,-69,-2.42,-55.65,-1.45,-56.57,-0.03
46.2,-71,-70,-0.66,-58.05,-0.40,-56.63,0.02
46.3,-71,-72,1.10,-57.01,0.66,-56.53,0.02
46.5,-71,-70,-0.66,-55.85,-0.40,-56.59,-0.02
46.6,-71,-72,1.10,-57.00,0.66,-56.48,0.02
46.7,-71,-72,1.10,-55.80,0.66,-56.37,0.00
46.8,-71,-70,-0.66,-55.71,-0.40,-56.44,-0.02
47.0,-71,-70,-0.66,-56.85,-0.40,-56.50,0.00
47.1,-71,-70,-0.66,-56.90,-0.40,-56.57,0.00
47.2,-71,-69,-2.42,-56.97,-1.45,-56.81,-0.02
47.3,-71,-70,-0.66,-58.28,-0.40,-56.88,0.02
47.5,-71,-70,-0.66,-57.26,-0.40,-56.94,0.00
47.6,-71,-70,-0.66,-57.34,-0.40,-57.01,0.00
47.7,-71,-70,-0.66,-57.41,-0.40,-57.08,0.00
47.8,-71,-70,-0.66,-57.47,-0.40,-57.14,0.00
48.0,-71,-72,1.10,-57.54,0.66,-57.03,0.02
48.1,-71,-70,-0.66,-56.36,-0.40,-57.10,-0.02
48.2,-71,-72,1.10,-57.51,0.66,-56.99,0.02
48.3,-71,-70,-0.66,-56.31,-0.40,-57.05,-0.02
48.5,-71,-72,1.10,-57.47,0.66,-56.94,0.02
48.6,-71,-70,-0.66,-56.27,-0.40,-57.01,-0.02
48.7,-71,-72,1.10,-57.42,0.66,-56.90,0.02
48.8,-71,-70,-0.66,-56.22,-0.40,-56.97,-0.02
49.0,-71,-74,2.86,-57.38,1.71,-56.68,0.03
49.1,-71,-70,-0.66,-54.93,-0.40,-56.75,-0.03
49.2,-71,-72,1.10,-57.18,0.66,-56.64,0.02
49.3,-71,-69,-2.42,-55.96,-1.45,-56.88,-0.03
49.5,-71,-70,-0.66,-58.36,-0.40,-56.94,0.02
49.6,-71,-70,-0.66,-57.32,-0.40,-57.01,0.00
49.7,-71,-72,1.10,-57.41,0.66,-56.90,0.02
49.8,-71,-72,1.10,-56.22,0.66,-56.79,0.00
50.0,-71,-72,1.10,-56.13,0.66,-56.68,0.00
50.1,-71,-70,-0.66,-56.02,-0.40,-56.75,-0.02
50.2,-71,-72,1.10,-57.16,0.66,-56.64,0.02
50.3,-71,-70,-0.66,-55.96,-0.40,-56.70,-0.02
50.5,-71,-72,1.10,-57.12,0.66,-56.59,0.02
50.6,-71,-69,-2.42,-55.92,-1.45,-56.83,-0.03
50.7,-71,-72,1.10,-58.32,0.66,-56.72,0.03
50.8,-71,-70,-0.66,-56.03,-0.40,-56.79,-0.02
51.0,-71,-72,1.10,-57.20,0.66,-56.68,0.02
51.1,-71,-72,1.10,-56.00,0.66,-56.57,0.00
51.2,-71,-69,-2.42,-55.91,-1.45,-56.81,-0.03
51.3,-71,-72,1.10,-58.30,0.66,-56.70,0.03
51.5,-71,-69,-2.42,-56.01,-1.45,-56.95,-0.03
51.6,-71,-72,1.10,-58.43,0.66,-56.84,0.03
51.7,-71,-69,-2.42,-56.14,-1.45,-57.08,-0.03
51.8,-71,-72,1.10,-58.56,0.66,-56.97,0.03
52.0,-71,-69,-2.42,-56.27,-1.45,-57.21,-0.03
52.1,-71,-72,1.10,-58.69,0.66,-57.10,0.03
52.2,-71,-72,1.10,-56.41,0.66,-56.99,0.00
52.3,-71,-70,-0.66,-56.33,-0.40,-57.06,-0.02
52.5,-71,-72,1.10,-57.47,0.66,-56.95,0.02
52.6,-71,-70,-0.66,-56.27,-0.40,-57.01,-0.02
52.7,-71,-72,1.10,-57.42,0.66,-56.90,0.02
52.8,-71,-70,-0.66,-56.23,-0.40,-56.97,-0.02
53.0,-71,-72,1.10,-57.38,0.66,-56.86,0.02
53.1,-71,-70,-0.66,-56.18,-0.40,-56.92,-0.02
53.2,-71,-72,1.10,-57.34,0.66,-56.81,0.02
53.3,-71,-72,1.10,-56.14,0.66,-56.70,0.00
53.5,-71,-70,-0.66,-56.05,-0.40,-56.77,-0.02
53.6,-71,-72,1.10,-57.18,0.66,-56.66,0.02
53.7,-71,-69,-2.42,-55.98,-1.45,-56.90,-0.03
53.8,-71,-70,-0.66,-58.39,-0.40,-56.97,0.02
54.0,-71,-70,-0.66,-57.35,-0.40,-57.03,0.00
54.1,-71,-72,1.10,-57.43,0.66,-56.92,0.02
54.2,-71,-70,-0.66,-56.25,-0.40,-56.99,-0.02
54.3,-71,-72,1.10,-57.40,0.66,-56.88,0.02
54.5,-71,-70,-0.66,-56.20,-0.40,-56.95,-0.02
54.6,-71,-72,1.10,-57.36,0.66,-56.84,0.02
54.7,-71,-72,1.10,-56.16,0.66,-56.73,0.00
54.8,-71,-70,-0.66,-56.07,-0.40,-56.79,-0.02
55.0,-71,-72,1.10,-57.21,0.66,-56.68,0.02
