Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
56.2,159,160,-1.02,101.38,-0.82,113.59,0.15
56.3,158,151,6.77,112.92,5.42,116.97,0.08
56.4,158,148,10.29,122.47,8.23,122.12,0.03
56.5,158,151,6.77,130.38,5.42,125.50,-0.03
56.7,158,158,-0.26,130.88,-0.21,125.37,-0.07
56.8,158,164,-5.54,125.09,-4.43,122.60,-0.05
56.9,159,167,-8.06,118.12,-6.45,118.57,-0.02
57.0,158,164,-5.54,112.10,-4.43,115.80,0.02
57.2,159,162,-2.78,111.39,-2.23,114.41,0.03
57.3,158,158,-0.26,112.21,-0.21,114.28,0.02
57.4,158,157,1.49,114.09,1.19,115.02,0.02
57.5,159,155,4.25,116.24,3.40,117.15,0.03
57.7,158,155,3.25,120.58,2.60,118.78,-0.01
57.8,158,158,-0.26,121.37,-0.21,118.64,-0.03
57.9,159,164,-4.54,118.40,-3.63,116.37,-0.04
58.0,159,165,-6.30,112.70,-5.04,113.22,-0.02
58.2,158,162,-3.78,108.17,-3.03,111.33,0.02
58.3,159,158,0.74,108.33,0.59,111.70,0.04
58.4,158,153,05.01,112.33,04.01,114.21,0.04
58.5,158,155,3.25,118.26,2.60,115.83,-0.02
58.7,158,157,1.49,118.42,1.19,116.58,-0.02
58.8,158,158,-0.26,117.76,-0.21,116.45,-0.02
58.9,159,162,-2.78,116.22,-2.23,115.05,-0.02
59.0,160,162,-1.78,112.80,-1.43,114.16,0.01
59.2,158,160,-2.02,112.75,-1.62,113.15,-0.00
59.3,159,158,0.74,111.53,0.59,113.52,0.03
59.4,158,155,3.25,114.13,2.60,115.15,0.02
59.5,158,153,05.01,117.77,04.01,117.65,0.02
59.7,159,155,4.25,121.68,3.40,119.78,-0.01
59.8,159,160,-1.02,123.17,-0.82,119.27,-0.05
59.9,158,165,-7.30,118.39,-5.84,115.62,-0.06
60.0,158,165,-7.30,109.71,-5.84,111.97,0.00
60.2,158,162,-3.78,106.13,-3.03,110.08,0.03
60.3,159,158,0.74,107.08,0.59,110.44,0.04
60.4,158,155,3.25,111.07,2.60,112.07,0.02
60.5,158,155,3.25,114.70,2.60,113.69,0.00
60.7,159,157,2.49,116.30,1.99,114.94,-0.01
60.8,159,160,-1.02,116.93,-0.82,114.43,-0.03
60.9,158,164,-5.54,113.58,-4.43,111.66,-0.04
61.0,158,164,-5.54,107.18,-4.43,108.89,0.00
61.2,158,160,-2.02,104.46,-1.62,107.88,0.03
61.3,159,158,0.74,106.29,0.59,108.25,0.03
61.4,158,153,05.01,108.86,04.01,110.75,0.04
61.5,158,153,05.01,114.80,04.01,113.26,0.00
61.7,159,155,4.25,117.26,3.40,115.38,-0.01
61.8,159,158,0.74,118.78,0.59,115.75,-0.03
61.9,158,160,-2.02,116.30,-1.62,114.74,-0.03
62.0,158,164,-5.54,113.09,-4.43,111.97,-0.03
62.2,158,165,-7.30,107.50,-5.84,108.32,-0.02
62.3,158,162,-3.78,102.46,-3.03,106.43,0.03
62.4,158,157,1.49,103.44,1.19,107.17,0.05
62.6,158,153,05.01,108.42,04.01,109.68,0.03
62.7,158,153,05.01,113.72,04.01,112.18,0.00
62.8,158,157,1.49,116.19,1.19,112.93,-0.03
62.9,158,158,-0.26,114.09,-0.21,112.80,-0.02
63.1,159,162,-2.78,112.57,-2.23,111.41,-0.02
63.2,159,162,-2.78,109.16,-2.23,110.02,0.00
63.3,158,158,-0.26,107.79,-0.21,109.88,0.02
63.4,158,158,-0.26,109.70,-0.21,109.75,0.00
63.6,159,158,0.74,109.54,0.59,110.12,0.01
63.7,158,157,1.49,110.72,1.19,110.87,0.01
63.8,158,157,1.49,112.07,1.19,111.61,0.00
63.9,159,157,2.49,112.81,1.99,112.86,0.01
64.1,158,158,-0.26,114.86,-0.21,112.73,-0.03
64.2,160,164,-3.54,112.49,-2.83,110.96,-0.03
64.3,158,164,-5.54,108.09,-4.43,108.19,-0.02
64.4,158,164,-5.54,103.73,-4.43,105.42,0.00
64.6,159,158,0.74,100.98,0.59,105.78,0.06
64.7,158,153,05.01,106.43,04.01,108.29,0.04
64.8,158,151,6.77,112.34,5.42,111.67,0.02
64.9,159,155,4.25,117.11,3.40,113.80,-0.02
65.1,158,160,-2.02,117.18,-1.62,112.79,-0.06
65.2,158,164,-5.54,111.11,-4.43,110.02,-0.03
65.3,158,165,-7.30,105.55,-5.84,106.37,-0.02
65.4,159,162,-2.78,100.51,-2.23,104.98,0.04
65.6,158,157,1.49,102.80,1.19,105.72,0.04
65.7,158,153,05.01,106.96,04.01,108.23,0.03
65.8,159,153,06.01,112.27,4.81,111.23,0.01
65.9,158,155,3.25,116.05,2.60,112.86,-0.03
66.1,158,158,-0.26,115.44,-0.21,112.73,-0.03
66.2,159,165,-6.30,112.48,-5.04,109.58,-0.06
66.3,159,164,-4.54,104.48,-3.63,107.31,0.02
66.4,158,160,-2.02,103.69,-1.62,106.30,0.02
66.6,158,157,1.49,104.70,1.19,107.04,0.03
66.7,160,153,07.01,108.27,5.61,110.55,0.05
66.8,158,153,05.01,116.21,04.01,113.05,-0.02
66.9,159,158,0.74,117.04,0.59,113.42,-0.04
67.1,159,160,-1.02,113.97,-0.82,112.91,-0.02
67.2,158,165,-7.30,112.07,-5.84,109.26,-0.06
67.3,158,164,-5.54,103.36,-4.43,106.49,0.02
67.4,158,158,-0.26,102.08,-0.21,106.36,0.05
67.6,159,157,2.49,106.20,1.99,107.60,0.03
67.7,158,153,05.01,109.63,04.01,110.11,0.02
67.8,158,155,3.25,114.14,2.60,111.74,-0.02
67.9,158,158,-0.26,114.32,-0.21,111.60,-0.03
68.1,158,164,-5.54,111.36,-4.43,108.83,-0.05
68.2,159,164,-4.54,104.35,-3.63,106.56,0.01
68.3,158,158,-0.26,102.94,-0.21,106.43,0.04
68.4,158,153,05.01,106.26,04.01,108.94,0.05
68.6,159,151,7.77,113.00,6.22,112.82,0.03
68.7,158,155,3.25,119.06,2.60,114.45,-0.04
68.8,158,158,-0.26,117.00,-0.21,114.31,-0.03
68.9,159,165,-6.30,114.07,-5.04,111.16,-0.06
69.1,159,165,-6.30,106.07,-5.04,108.01,0.00
69.2,158,162,-3.78,102.98,-3.03,106.12,0.02
69.3,158,160,-2.02,103.12,-1.62,105.11,0.02
69.4,159,157,2.49,103.51,1.99,106.36,0.04
69.6,158,153,05.01,108.40,04.01,108.86,0.02
69.7,158,155,3.25,112.90,2.60,110.49,-0.02
69.8,158,158,-0.26,113.07,-0.21,110.36,-0.03
69.9,159,162,-2.78,110.11,-2.23,108.97,-0.02
70.1,159,162,-2.78,106.72,-2.23,107.58,0.00
70.2,158,160,-2.02,105.35,-1.62,106.56,0.01
70.3,158,158,-0.26,104.95,-0.21,106.43,0.02
70.4,159,157,2.49,106.24,1.99,107.68,0.03
70.6,158,155,3.25,109.70,2.60,109.30,0.01
70.7,158,153,05.01,111.91,04.01,111.81,0.02
70.8,159,157,2.49,115.84,1.99,113.06,-0.02
70.9,158,160,-2.02,115.03,-1.62,112.04,-0.04
71.1,158,165,-7.30,110.38,-5.84,108.40,-0.05
71.2,158,165,-7.30,102.50,-5.84,104.75,0.00
71.3,158,160,-2.02,98.91,-1.62,103.73,0.05
71.4,158,155,3.25,102.17,2.60,105.36,0.05
71.6,158,153,05.01,108.01,04.01,107.87,0.02
71.7,159,153,06.01,111.89,4.81,110.87,0.01
71.8,158,157,1.49,115.69,1.19,111.62,-0.04
71.9,158,160,-2.02,112.77,-1.62,110.61,-0.03
72.1,159,164,-4.54,108.95,-3.63,108.34,-0.02
72.2,159,162,-2.78,104.68,-2.23,106.94,0.02
72.3,158,160,-2.02,104.74,-1.62,105.93,0.01
72.5,158,157,1.49,104.32,1.19,106.68,0.03
72.6,160,153,07.01,107.91,5.61,110.19,0.05
72.7,158,153,05.01,115.85,04.01,112.69,-0.02
72.8,159,158,0.74,116.68,0.59,113.06,-0.04
72.9,160,162,-1.78,113.60,-1.43,112.17,-0.02
73.1,158,165,-7.30,110.72,-5.84,108.52,-0.05
73.2,158,164,-5.54,102.62,-4.43,105.75,0.02
73.3,158,160,-2.02,101.33,-1.62,104.74,0.03
73.5,159,157,2.49,103.15,1.99,105.98,0.04
73.6,158,151,6.77,108.02,5.42,109.37,0.04
73.7,158,153,05.01,114.82,04.01,111.87,-0.02
73.8,158,157,1.49,115.86,1.19,112.62,-0.03
74.0,158,160,-2.02,113.78,-1.62,111.61,-0.03
74.1,159,165,-6.30,109.95,-5.04,108.46,-0.04
74.2,159,162,-2.78,103.38,-2.23,107.07,0.03
74.3,158,160,-2.02,104.88,-1.62,106.05,0.01
74.5,158,157,1.49,104.44,1.19,106.80,0.03
74.6,160,153,07.01,108.03,5.61,110.31,0.05
74.7,158,155,3.25,115.97,2.60,111.93,-0.04
74.8,159,158,0.74,114.50,0.59,112.30,-0.02
75.0,159,160,-1.02,112.86,-0.82,111.79,-0.02
75.1,158,165,-7.30,110.95,-5.84,108.14,-0.06
75.2,158,164,-5.54,102.24,-4.43,105.37,0.02
75.3,159,160,-1.02,100.95,-0.82,104.86,0.04
75.5,159,157,2.49,104.08,1.99,106.10,0.03
75.6,158,151,6.77,108.13,5.42,109.49,0.04
75.7,159,155,4.25,114.95,3.40,111.61,-0.02
75.8,158,157,1.49,114.99,1.19,112.36,-0.03
76.0,158,162,-3.78,113.53,-3.03,110.47,-0.05
76.1,158,164,-5.54,107.39,-4.43,107.70,-0.02
76.2,159,164,-4.54,103.25,-3.63,105.43,0.01
76.3,158,158,-0.26,101.81,-0.21,105.30,0.04
76.5,158,157,1.49,105.13,1.19,106.04,0.02
76.6,159,153,06.01,107.26,4.81,109.05,0.04
76.7,158,155,3.25,113.90,2.60,110.68,-0.03
76.8,159,157,2.49,113.25,1.99,111.92,-0.01
77.0,159,160,-1.02,113.91,-0.82,111.41,-0.03
77.1,160,164,-3.54,110.56,-2.83,109.64,-0.02
77.2,158,164,-5.54,106.78,-4.43,106.87,-0.02
77.3,158,164,-5.54,102.42,-4.43,104.10,0.00
77.5,158,158,-0.26,99.67,-0.21,103.97,0.05
77.6,158,157,1.49,103.81,1.19,104.71,0.02
77.7,159,151,7.77,105.93,6.22,108.60,0.06
77.8,158,155,3.25,114.88,2.60,110.22,-0.04
78.0,159,157,2.49,112.78,1.99,111.47,-0.01
78.1,159,160,-1.02,113.46,-0.82,110.96,-0.03
78.2,158,164,-5.54,110.11,-4.43,108.19,-0.04
78.3,158,165,-7.30,103.71,-5.84,104.54,-0.02
78.5,158,160,-2.02,98.68,-1.62,103.53,0.05
78.6,159,157,2.49,101.96,1.99,104.78,0.04
78.7,158,151,6.77,106.81,5.42,108.16,0.04
78.8,158,151,6.77,113.62,5.42,111.54,0.00
79.0,159,157,2.49,116.96,1.99,112.79,-0.04
79.1,159,160,-1.02,114.74,-0.82,112.28,-0.03
79.2,158,164,-5.54,111.43,-4.43,109.51,-0.04
79.3,158,165,-7.30,105.03,-5.84,105.86,-0.02
79.5,158,162,-3.78,100.00,-3.03,103.97,0.03
79.6,158,158,-0.26,100.98,-0.21,103.84,0.03
79.7,159,157,2.49,103.66,1.99,105.08,0.03
79.8,158,153,05.01,107.11,04.01,107.59,0.02
80.0,158,153,05.01,111.62,04.01,110.09,0.00
80.1,159,157,2.49,114.10,1.99,111.34,-0.02
80.2,158,160,-2.02,113.31,-1.62,110.33,-0.04
80.3,158,164,-5.54,108.67,-4.43,107.56,-0.03
80.5,158,164,-5.54,103.09,-4.43,104.79,0.00
80.6,158,160,-2.02,100.36,-1.62,103.78,0.03
80.7,159,157,2.49,102.19,1.99,105.02,0.04
80.8,158,153,05.01,107.06,04.01,107.53,0.02
81.0,158,155,3.25,111.56,2.60,109.15,-0.02
81.1,158,158,-0.26,111.74,-0.21,109.02,-0.03
81.2,158,162,-3.78,108.78,-3.03,107.13,-0.03
81.3,159,162,-2.78,104.07,-2.23,105.74,0.01
81.5,158,160,-2.02,103.52,-1.62,104.73,0.01
81.6,158,158,-0.26,103.12,-0.21,104.60,0.02
81.7,159,157,2.49,104.40,1.99,105.84,0.03
81.8,158,155,3.25,107.86,2.60,107.47,0.01
82.0,158,153,05.01,110.08,04.01,109.97,0.02
82.1,159,153,06.01,114.00,4.81,112.98,0.01
82.2,158,157,1.49,117.80,1.19,113.73,-0.04
82.3,158,160,-2.02,114.88,-1.62,112.71,-0.03
82.5,159,165,-6.30,111.06,-5.04,109.57,-0.04
82.6,159,164,-4.54,104.48,-3.63,107.29,0.02
82.7,158,162,-3.78,103.68,-3.03,105.40,0.01
82.9,158,158,-0.26,102.39,-0.21,105.27,0.03
83.0,158,158,-0.26,105.09,-0.21,105.14,0.00
83.1,159,157,2.49,104.93,1.99,106.39,0.03
83.2,158,153,05.01,108.41,04.01,108.89,0.02
83.4,158,155,3.25,112.92,2.60,110.52,-0.02
83.5,158,158,-0.26,113.10,-0.21,110.38,-0.03
83.6,158,164,-5.54,110.14,-4.43,107.61,-0.05
83.7,159,165,-6.30,103.13,-5.04,104.46,-0.01
83.9,159,162,-2.78,99.42,-2.23,103.07,0.03
84.0,159,157,2.49,100.88,1.99,104.32,0.05
84.1,159,153,06.01,106.37,4.81,107.33,0.03
84.2,158,153,05.01,112.17,04.01,109.83,-0.01
84.4,158,157,1.49,113.83,1.19,110.58,-0.03
84.5,159,160,-1.02,111.74,-0.82,110.07,-0.02
84.6,159,164,-4.54,109.22,-3.63,107.80,-0.03
84.7,158,164,-5.54,104.13,-4.43,105.03,-0.01
84.9,158,160,-2.02,100.58,-1.62,104.01,0.03
85.0,159,157,2.49,102.43,1.99,105.26,0.04
85.1,158,153,05.01,107.30,04.01,107.77,0.02
85.2,158,153,05.01,111.80,04.01,110.27,0.00
85.4,159,157,2.49,114.28,1.99,111.52,-0.02
85.5,158,160,-2.02,113.49,-1.62,110.51,-0.04
85.6,158,164,-5.54,108.84,-4.43,107.74,-0.03
85.7,158,162,-3.78,103.27,-3.03,105.85,0.02
85.9,158,160,-2.02,102.84,-1.62,104.83,0.02
86.0,159,157,2.49,103.23,1.99,106.08,0.04
86.1,158,155,3.25,108.12,2.60,107.71,0.01
86.2,158,155,3.25,110.32,2.60,109.33,0.00
86.4,159,157,2.49,111.93,1.99,110.58,-0.01
86.5,158,157,1.49,112.57,1.19,111.33,-0.01
86.6,158,158,-0.26,112.51,-0.21,111.19,-0.02
86.7,158,164,-5.54,110.96,-4.43,108.42,-0.05
86.9,158,162,-3.78,103.94,-3.03,106.53,0.02
87.0,158,160,-2.02,103.52,-1.62,105.52,0.02
87.1,159,158,0.74,103.92,0.59,105.89,0.03
87.2,159,153,06.01,106.50,4.81,108.89,0.05
87.4,158,153,05.01,113.75,04.01,111.40,-0.01
87.5,158,158,-0.26,115.40,-0.21,111.27,-0.05
87.6,159,162,-2.78,111.00,-2.23,109.88,-0.02
87.7,159,164,-4.54,107.63,-3.63,107.61,-0.02
87.9,158,164,-5.54,103.96,-4.43,104.83,-0.01
88.0,158,160,-2.02,100.39,-1.62,103.82,0.03
88.1,159,157,2.49,102.24,1.99,105.07,0.04
88.2,158,153,05.01,107.11,04.01,107.58,0.02
88.4,158,153,05.01,111.61,04.01,110.08,0.00
88.5,159,155,4.25,114.09,3.40,112.21,-0.01
88.6,158,160,-2.02,115.60,-1.62,111.19,-0.06
88.7,158,165,-7.30,109.51,-5.84,107.55,-0.05
88.9,158,165,-7.30,101.65,-5.84,103.90,0.00
89.0,158,160,-2.02,98.06,-1.62,102.88,0.05
89.1,158,155,3.25,101.32,2.60,104.51,0.05
89.2,158,151,6.77,107.16,5.42,107.89,0.03
89.4,159,151,7.77,113.34,6.22,111.78,0.01
89.5,158,155,3.25,118.00,2.60,113.41,-0.04
89.6,158,162,-3.78,115.96,-3.03,111.51,-0.07
89.7,159,165,-6.30,108.42,-5.04,108.36,-0.02
89.9,159,165,-6.30,103.30,-5.04,105.22,0.00
90.0,159,160,-1.02,100.18,-0.82,104.70,0.05
90.1,158,158,-0.26,103.94,-0.21,104.57,0.01
90.2,158,157,1.49,104.37,1.19,105.32,0.02
90.4,159,153,06.01,106.53,4.81,108.32,0.04
90.5,158,155,3.25,113.18,2.60,109.95,-0.03
90.6,158,158,-0.26,112.52,-0.21,109.82,-0.03
90.7,159,164,-4.54,109.57,-3.63,107.55,-0.04
90.9,154,164,-9.54,103.87,-7.63,102.78,-0.05
91.0,143,160,-17.02,95.09,-13.62,94.26,-0.07
91.1,137,158,-21.26,80.57,-17.01,83.63,-0.04
91.3,132,149,-17.47,66.58,-13.98,74.90,0.04
91.4,127,137,-10.16,60.96,-8.13,69.81,0.07
91.5,122,121,0.66,61.76,0.53,70.15,0.11
91.6,119,109,9.97,70.78,7.98,75.13,0.09
91.7,117,106,11.49,83.20,9.19,80.88,0.01
91.9,117,111,6.21,90.08,4.97,83.98,-0.05
92.0,117,121,-4.34,88.90,-3.47,81.82,-0.10
92.1,116,128,-12.37,78.24,-9.90,75.63,-0.08
92.2,118,134,-15.65,65.66,-12.52,67.81,-0.03
92.4,117,127,-9.61,55.26,-7.69,63.00,0.06
92.5,117,113,4.46,55.37,3.56,65.23,0.14
92.6,117,100,16.77,68.93,13.41,73.61,0.12
92.7,117,97,20.28,87.15,16.23,83.75,0.03
92.9,116,107,8.73,100.02,6.99,88.12,-0.11
93.0,118,125,-6.85,94.99,-5.48,84.69,-0.15
93.1,117,135,-18.40,79.06,-14.72,75.49,-0.11
93.2,116,137,-21.16,60.65,-16.93,64.91,-0.03
93.4,114,128,-14.37,47.95,-11.50,57.72,0.07
93.5,108,111,-2.79,46.29,-2.23,56.33,0.11
93.6,103,91,11.56,54.22,9.25,62.11,0.14
93.7,98,83,15.35,71.50,12.28,69.79,0.04
93.9,97,84,12.59,82.10,10.07,76.08,-0.03
94.0,97,98,-1.48,86.13,-1.18,75.34,-0.14
94.1,97,113,-15.54,74.03,-12.44,67.57,-0.14
94.2,97,120,-22.58,55.00,-18.06,56.28,-0.07
94.4,98,111,-12.79,38.15,-10.23,49.89,0.10
94.5,97,93,3.80,39.76,03.04,51.79,0.16
94.6,97,74,23.14,54.99,18.51,63.36,0.19
94.7,97,67,30.18,82.07,24.14,78.45,0.07
94.8,98,81,17.11,102.66,13.69,87.00,-0.13
95.0,97,109,-12.03,100.56,-9.62,80.99,-0.29
95.1,97,130,-33.13,71.08,-26.50,64.43,-0.21
95.2,99,132,-32.89,37.72,-26.31,47.98,0.00
95.3,97,114,-17.30,21.68,-13.84,39.33,0.15
95.5,98,84,13.59,25.64,10.87,46.13,0.30
95.6,98,56,41.73,57.30,33.38,66.99,0.28
95.7,97,49,47.76,100.65,38.21,90.87,0.06
95.8,98,81,17.11,129.14,13.69,99.43,-0.30
96.0,97,125,-27.85,112.81,-22.28,85.50,-0.44
96.1,97,149,-52.47,62.78,-41.98,59.26,-0.24
96.2,97,141,-43.68,17.05,-34.94,37.42,0.09
96.3,98,111,-12.79,2.57,-10.23,31.03,0.30
96.5,98,76,22.38,21.11,17.91,42.22,0.34
96.6,98,42,55.80,60.48,44.64,70.12,0.33
96.7,97,42,54.80,115.09,43.84,97.52,-0.01
96.8,97,83,14.35,141.35,11.48,104.70,-0.40
96.9,97,135,-38.40,115.78,-30.72,85.49,-0.52
97.1,97,158,-61.26,54.25,-49.01,54.86,-0.22
97.2,97,144,-47.20,5.62,-37.76,31.26,0.14
97.3,98,113,-14.54,-6.36,-11.64,23.99,0.32
97.5,98,72,25.90,12.68,20.72,36.94,0.40
97.6,98,37,61.07,58.06,48.86,67.48,0.34
97.7,97,33,63.59,116.68,50.87,99.27,0.02
97.8,97,79,17.87,150.17,14.29,108.20,-0.45
97.9,97,135,-38.40,122.05,-30.72,89.00,-0.55
98.1,98,162,-63.78,57.73,-51.03,57.11,-0.25
98.2,97,149,-52.47,5.84,-41.98,30.88,0.11
98.3,98,116,-18.06,-10.99,-14.45,21.84,0.34
98.4,98,76,22.38,7.73,17.91,33.04,0.40
98.6,98,37,61.07,51.34,48.86,63.57,0.38
98.7,97,28,68.86,112.81,55.09,98.00,0.08
98.8,99,72,26.90,153.17,21.52,111.46,-0.41
98.9,97,132,-34.89,132.57,-27.91,94.01,-0.61
99.1,97,164,-66.54,65.50,-53.23,60.74,-0.31
99.2,98,151,-53.23,7.20,-42.58,34.13,0.13
99.3,98,120,-21.58,-8.33,-17.26,23.34,0.31
99.4,98,77,20.63,6.39,16.50,33.65,0.41
99.6,98,40,57.55,50.56,46.04,62.43,0.36
99.7,97,28,68.86,108.83,55.09,96.86,0.11
99.8,97,70,26.66,152.06,21.33,110.19,-0.41
99.9,98,128,-30.37,131.10,-24.30,95.00,-0.56
100.1,98,160,-62.02,70.15,-49.62,63.99,-0.31
100.2,97,155,-57.75,14.06,-46.20,35.12,0.04
100.3,97,123,-26.09,-11.04,-20.88,22.07,0.31
100.4,97,83,14.35,1.51,11.48,29.25,0.40
100.6,98,40,57.55,41.12,46.04,58.02,0.42
100.7,98,25,73.38,104.49,58.70,94.71,0.16
100.8,97,63,33.69,153.57,26.96,111.56,-0.39
100.9,97,127,-29.61,138.13,-23.69,96.76,-0.62
101.1,98,162,-63.78,72.45,-51.03,64.86,-0.33
101.2,97,158,-61.26,13.50,-49.01,34.23,0.02
101.3,98,128,-30.37,-14.76,-24.30,19.05,0.30
101.4,98,83,15.35,-4.95,12.28,26.72,0.45
101.6,98,40,57.55,39.45,46.04,55.50,0.41
101.7,97,23,74.14,101.96,59.31,92.57,0.16
101.8,97,56,40.73,152.04,32.58,112.93,-0.33
101.9,98,125,-26.85,145.19,-21.48,99.51,-0.66
102.1,97,164,-66.54,77.36,-53.23,66.24,-0.39
102.2,97,160,-63.02,12.61,-50.42,34.72,0.03
102.3,97,132,-34.89,-15.66,-27.91,17.28,0.28
102.4,98,86,11.83,-10.35,9.47,23.20,0.46
102.6,98,40,57.55,33.12,46.04,51.97,0.45
102.7,98,18,80.42,98.47,64.33,92.18,0.22
102.8,98,49,48.76,156.74,39.01,116.56,-0.31
102.9,98,121,-23.34,155.26,-18.67,104.89,-0.71
103.1,98,167,-69.06,85.52,-55.25,70.37,-0.45
103.2,97,167,-70.06,14.67,-56.05,35.34,-0.01
103.3,98,137,-39.16,-20.72,-31.33,15.76,0.30
103.4,97,86,10.83,-15.27,8.67,21.17,0.49
103.6,97,37,60.07,30.33,48.06,51.21,0.48
103.7,98,5,92.72,99.75,74.18,97.57,0.32
103.8,97,35,61.83,172.07,49.46,128.49,-0.30
103.9,99,116,-17.06,177.65,-13.65,119.96,-0.77
104.1,97,171,-73.57,105.53,-58.86,83.17,-0.55
104.2,97,174,-77.09,23.75,-61.67,44.62,-0.03
104.3,98,148,-49.71,-17.09,-39.77,19.77,0.27
104.4,98,98,-0.48,-19.74,-0.38,19.53,0.48
104.6,98,46,52.28,19.63,41.82,45.67,0.52
104.7,97,11,86.45,88.01,69.16,88.89,0.33
104.8,97,21,75.90,158.39,60.72,126.84,-0.10
104.9,97,104,-6.75,187.46,-5.40,123.46,-0.81
105.1,97,165,-68.30,117.25,-54.64,89.32,-0.60
105.2,98,178,-79.61,34.07,-63.69,49.51,-0.11
105.3,97,153,-55.99,-14.29,-44.79,21.52,0.23
105.4,97,109,-12.03,-23.04,-9.62,15.50,0.43
105.6,97,55,42.49,6.31,33.99,36.75,0.53
105.7,98,12,85.69,71.27,68.55,79.59,0.42
105.8,98,-2,99.76,148.57,79.81,129.47,0.14
105.9,99,63,35.69,209.42,28.56,147.32,-0.63
106.1,97,155,-57.75,175.24,-46.20,118.44,-0.92
106.2,98,188,-90.16,71.33,-72.13,73.36,-0.32
106.3,97,172,-75.33,0.92,-60.27,35.70,0.15
106.4,97,137,-40.16,-24.42,-32.13,15.62,0.34
106.6,97,83,14.35,-16.17,11.48,22.79,0.53
106.7,97,30,67.11,34.81,53.68,56.34,0.52
106.8,97,0,97.00,110.55,77.60,104.84,0.29
106.9,98,49,48.76,182.74,39.01,129.22,-0.47
107.1,98,134,-35.65,167.76,-28.52,111.40,-0.83
107.2,98,178,-79.61,82.06,-63.69,71.60,-0.43
107.3,97,171,-73.57,7.48,-58.86,34.81,0.06
107.5,98,137,-39.16,-23.99,-31.33,15.23,0.34
107.6,97,86,10.83,-15.76,8.67,20.65,0.49
107.7,98,33,64.59,29.80,51.67,52.94,0.53
107.8,98,7,90.97,105.14,72.77,98.42,0.26
107.9,99,35,63.83,171.45,51.06,130.34,-0.27
108.1,98,121,-23.34,181.14,-18.67,118.67,-0.85
108.2,97,174,-77.09,99.15,-61.67,80.12,-0.53
108.3,98,174,-76.09,17.92,-60.87,42.08,0.01
108.5,97,144,-47.20,-18.78,-37.76,18.48,0.28
108.6,98,95,03.04,-18.99,2.43,20.00,0.49
108.7,98,44,54.04,22.93,43.23,47.02,0.50
108.8,98,12,85.69,90.75,68.55,89.86,0.31
108.9,98,37,61.07,158.73,48.86,120.40,-0.24
109.1,97,113,-15.54,169.02,-12.44,112.63,-0.75
109.2,98,167,-69.06,99.44,-55.25,78.10,-0.52
109.3,98,171,-72.57,22.33,-58.06,41.81,-0.03
109.5,97,142,-45.44,-16.28,-36.35,19.09,0.27
109.6,97,97,0.28,-16.99,0.23,19.23,0.45
109.7,98,46,52.28,19.91,41.82,45.37,0.51
109.8,98,12,85.69,87.71,68.55,88.22,0.33
110.0,97,0,97.00,157.10,77.60,136.72,0.11
110.1,99,67,32.18,214.43,25.74,152.81,-0.64
110.2,97,158,-61.26,177.91,-49.01,122.18,-0.92
110.3,98,188,-90.16,72.25,-72.13,77.10,-0.28
110.5,97,176,-78.85,4.68,-63.08,37.67,0.11
110.6,97,137,-40.16,-25.30,-32.13,17.59,0.38
110.7,97,84,12.59,-14.16,10.07,23.88,0.52
110.8,98,32,66.35,34.48,53.08,57.06,0.53
111.0,97,4,93.48,110.66,74.79,103.80,0.27
111.1,98,40,57.55,178.85,46.04,132.58,-0.35
111.2,97,128,-31.37,178.27,-25.10,116.89,-0.87
111.3,98,176,-77.85,90.92,-62.28,77.97,-0.46
111.5,97,176,-78.85,15.23,-63.08,38.54,-0.01
111.6,98,144,-46.20,-24.55,-36.96,15.44,0.32
111.7,97,90,7.32,-21.19,5.85,19.10,0.52
111.8,97,33,63.59,25.48,50.87,50.90,0.55
112.0,97,2,95.24,102.32,76.19,98.52,0.31
112.1,97,40,56.55,175.02,45.24,126.79,-0.38
112.2,97,123,-26.09,171.66,-20.88,113.75,-0.81
112.3,97,174,-77.09,92.06,-61.67,75.20,-0.50
112.5,97,172,-75.33,13.03,-60.27,37.53,0.02
112.6,97,142,-45.44,-22.71,-36.35,14.82,0.29
112.7,97,91,5.56,-21.24,4.45,17.59,0.50
112.8,98,35,62.83,22.54,50.26,49.01,0.56
113.0,98,0,98.00,99.83,78.40,98.01,0.34
113.1,98,39,59.31,176.75,47.45,127.67,-0.38
113.2,97,121,-24.34,174.74,-19.47,115.50,-0.82
113.3,97,174,-77.09,95.21,-61.67,76.95,-0.52
113.5,98,174,-76.09,14.76,-60.87,38.91,0.01
113.6,97,144,-47.20,-21.96,-37.76,15.31,0.28
113.7,98,95,03.04,-22.17,2.43,16.83,0.49
113.8,98,37,61.07,19.75,48.86,47.36,0.57
114.0,97,5,91.72,96.79,73.38,93.23,0.30
114.1,97,33,63.59,166.91,50.87,125.02,-0.28
114.2,99,116,-17.06,175.62,-13.65,116.49,-0.79
114.3,97,172,-75.33,102.05,-60.27,78.82,-0.57
114.5,98,174,-76.09,17.99,-60.87,40.78,-0.01
114.6,97,146,-48.96,-20.10,-39.16,16.30,0.27
114.7,97,95,02.04,-22.60,1.63,17.32,0.50
114.8,98,39,59.31,19.45,47.45,46.98,0.56
115.0,97,2,95.24,94.99,76.19,94.60,0.35
