Tempo: 2.2s	Setpoint: 153 RPM		Vel.: 0 RPM	erro: 153.00 RPM		Controle: 0.00	AcaoP: 122.40	AcaoI: 76.50	 AcaoD: 1.22
Tempo: 2.3s	Setpoint: 156 RPM		Vel.: 16 RPM	erro: 140.17 RPM		Controle: 200.12	AcaoP: 112.14	AcaoI: 146.59	 AcaoD: -0.10
Tempo: 2.4s	Setpoint: 150 RPM		Vel.: 100 RPM	erro: 49.77 RPM		Controle: 258.62	AcaoP: 39.81	AcaoI: 171.47	 AcaoD: -0.72
Tempo: 2.5s	Setpoint: 148 RPM		Vel.: 157 RPM	erro: -8.51 RPM		Controle: 210.56	AcaoP: -6.81	AcaoI: 167.22	 AcaoD: -0.47
Tempo: 2.6s	Setpoint: 150 RPM		Vel.: 193 RPM	erro: -43.43 RPM		Controle: 159.94	AcaoP: -34.75	AcaoI: 145.50	 AcaoD: -0.28
Tempo: 2.8s	Setpoint: 149 RPM		Vel.: 190 RPM	erro: -40.92 RPM		Controle: 110.47	AcaoP: -32.73	AcaoI: 125.04	 AcaoD: 0.02
Tempo: 2.9s	Setpoint: 151 RPM		Vel.: 178 RPM	erro: -26.61 RPM		Controle: 92.33	AcaoP: -21.29	AcaoI: 111.74	 AcaoD: 0.11
Tempo: 3.0s	Setpoint: 151 RPM		Vel.: 160 RPM	erro: -9.02 RPM		Controle: 90.56	AcaoP: -7.22	AcaoI: 107.22	 AcaoD: 0.14
Tempo: 3.1s	Setpoint: 155 RPM		Vel.: 148 RPM	erro: 7.29 RPM		Controle: 100.15	AcaoP: 5.83	AcaoI: 110.87	 AcaoD: 0.13
Tempo: 3.3s	Setpoint: 152 RPM		Vel.: 142 RPM	erro: 9.56 RPM		Controle: 116.83	AcaoP: 7.65	AcaoI: 115.65	 AcaoD: 0.02
Tempo: 3.4s	Setpoint: 150 RPM		Vel.: 146 RPM	erro: 4.04 RPM		Controle: 123.32	AcaoP: 3.24	AcaoI: 117.67	 AcaoD: -0.04
Tempo: 3.5s	Setpoint: 154 RPM		Vel.: 155 RPM	erro: -0.75 RPM		Controle: 120.86	AcaoP: -0.60	AcaoI: 117.30	 AcaoD: -0.04
Tempo: 3.6s	Setpoint: 150 RPM		Vel.: 160 RPM	erro: -10.02 RPM		Controle: 116.66	AcaoP: -8.02	AcaoI: 112.28	 AcaoD: -0.07
Tempo: 3.8s	Setpoint: 153 RPM		Vel.: 164 RPM	erro: -10.54 RPM		Controle: 104.19	AcaoP: -8.43	AcaoI: 107.01	 AcaoD: -0.00
Tempo: 3.9s	Setpoint: 154 RPM		Vel.: 160 RPM	erro: -6.02 RPM		Controle: 98.58	AcaoP: -4.82	AcaoI: 104.00	 AcaoD: 0.04
Tempo: 4.0s	Setpoint: 151 RPM		Vel.: 151 RPM	erro: -0.23 RPM		Controle: 99.22	AcaoP: -0.18	AcaoI: 103.89	 AcaoD: 0.05
