Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI,AcaoD
94.2,150,,148,2.29,1.83,101.42,-0.04
94.3,153,,149,3.53,2.82,101.78,0.01
94.5,150,,148,2.29,1.83,102.00,-0.01
94.6,151,,151,-0.23,-0.18,101.98,-0.02
94.7,154,,151,2.77,2.22,102.26,0.02
94.8,150,,146,04.04,3.24,102.66,0.01
95.0,151,,148,3.29,2.63,102.99,-0.01
95.1,150,,149,0.53,0.42,103.04,-0.02
95.2,150,,149,0.53,0.42,103.10,0.00
95.3,151,,148,3.29,2.63,103.43,0.02
95.5,155,,149,5.53,4.42,103.98,0.02
95.6,150,,149,0.53,0.42,104.03,-0.04
95.7,151,,153,-1.99,-1.59,103.83,-0.02
95.8,154,,157,-2.51,-2.01,103.58,-0.00
96.0,152,,155,-2.75,-2.20,103.31,-0.00
96.1,150,,155,-4.75,-3.80,102.83,-0.02
96.2,150,,151,-1.23,-0.98,102.71,0.03
96.4,151,,149,1.53,1.22,102.86,0.02
96.5,150,,148,2.29,1.83,103.09,0.01
96.6,155,,148,7.29,5.83,103.82,0.04
96.7,151,,149,1.53,1.22,103.97,-0.05
96.8,153,,153,0.01,0.01,103.97,-0.01
97.0,154,,155,-0.75,-0.60,103.90,-0.01
97.1,150,,157,-6.51,-5.21,103.25,-0.05
97.2,150,,155,-4.75,-3.80,102.77,0.01
97.3,150,,149,0.53,0.42,102.83,0.04
97.5,152,,146,06.04,4.84,103.43,0.04
97.6,150,,148,2.29,1.83,103.66,-0.03
97.7,150,,153,-2.99,-2.39,103.36,-0.04
97.8,153,,155,-1.75,-1.40,103.18,0.01
98.0,150,,153,-2.99,-2.39,102.89,-0.01
98.1,151,,153,-1.99,-1.59,102.69,0.01
98.2,150,,151,-1.23,-0.98,102.56,0.01
98.4,155,,151,3.77,03.02,102.94,0.04
98.5,151,,149,1.53,1.22,103.09,-0.02
98.6,154,,151,2.77,2.22,103.37,0.01
98.7,150,,151,-1.23,-0.98,103.25,-0.03
98.9,152,,155,-2.75,-2.20,102.97,-0.01
99.0,156,,157,-0.51,-0.41,102.92,0.02
99.1,150,,153,-2.99,-2.39,102.62,-0.02
99.2,153,,151,1.77,1.42,102.80,0.04
99.4,150,,149,0.53,0.42,102.85,-0.01
99.5,151,,149,1.53,1.22,103.01,0.01
99.6,150,,149,0.53,0.42,103.06,-0.01
99.7,150,,151,-1.23,-0.98,102.94,-0.01
99.9,152,,153,-0.99,-0.79,102.84,0.00
100.0,150,,153,-2.99,-2.39,102.54,-0.02
100.1,152,,153,-0.99,-0.79,102.44,0.02
100.2,150,,153,-2.99,-2.39,102.14,-0.02
100.4,156,,153,03.01,2.41,102.44,0.05
100.5,151,,149,1.53,1.22,102.59,-0.01
100.6,150,,151,-1.23,-0.98,102.47,-0.02
100.7,153,,157,-3.51,-2.81,102.12,-0.02
100.9,152,,155,-2.75,-2.20,101.84,0.01
101.0,150,,151,-1.23,-0.98,101.72,0.01
101.1,151,,151,-0.23,-0.18,101.70,0.01
101.2,150,,151,-1.23,-0.98,101.58,-0.01
101.4,156,,155,1.25,1.00,101.70,0.02
101.5,151,,149,1.53,1.22,101.85,0.00
101.6,150,,149,0.53,0.42,101.91,-0.01
101.8,153,,151,1.77,1.42,102.08,0.01
101.9,150,,151,-1.23,-0.98,101.96,-0.02
102.0,154,,153,01.01,0.81,102.06,0.02
102.1,151,,151,-0.23,-0.18,102.04,-0.01
102.3,154,,153,01.01,0.81,102.14,0.01
102.4,156,,149,6.53,5.22,102.79,0.04
102.5,151,,149,1.53,1.22,102.94,-0.04
102.6,154,,155,-0.75,-0.60,102.87,-0.02
102.8,150,,157,-6.51,-5.21,102.22,-0.05
102.9,150,,157,-6.51,-5.21,101.57,0.00
103.0,156,,153,03.01,2.41,101.87,0.08
103.1,151,,148,3.29,2.63,102.20,0.00
103.3,153,,148,5.29,4.23,102.73,0.02
103.4,154,,151,2.77,2.22,103.00,-0.02
103.5,151,,153,-1.99,-1.59,102.80,-0.04
103.6,150,,157,-6.51,-5.21,102.15,-0.04
103.8,152,,155,-2.75,-2.20,101.88,0.03
103.9,153,,149,3.53,2.82,102.23,0.05
104.0,150,,146,04.04,3.24,102.64,0.00
104.1,150,,148,2.29,1.83,102.86,-0.01
104.3,150,,151,-1.23,-0.98,102.74,-0.03
104.4,155,,155,0.25,0.20,102.77,0.01
104.5,151,,151,-0.23,-0.18,102.74,-0.00
104.6,154,,153,01.01,0.81,102.84,0.01
104.8,153,,151,1.77,1.42,103.02,0.01
104.9,150,,151,-1.23,-0.98,102.90,-0.02
105.0,155,,155,0.25,0.20,102.92,0.01
105.2,151,,151,-0.23,-0.18,102.90,-0.00
105.3,154,,155,-0.75,-0.60,102.83,-0.00
105.4,150,,155,-4.75,-3.80,102.35,-0.03
105.5,150,,153,-2.99,-2.39,102.05,0.01
105.7,154,,151,2.77,2.22,102.33,0.05
105.8,150,,148,2.29,1.83,102.56,-0.00
105.9,150,,151,-1.23,-0.98,102.43,-0.03
106.0,156,,155,1.25,1.00,102.56,0.02
106.2,151,,151,-0.23,-0.18,102.54,-0.01
106.3,154,,153,01.01,0.81,102.64,0.01
106.4,153,,149,3.53,2.82,102.99,0.02
106.5,150,,148,2.29,1.83,103.22,-0.01
106.7,154,,151,2.77,2.22,103.50,0.00
106.8,152,,149,2.53,02.02,103.75,-0.00
106.9,153,,153,0.01,0.01,103.75,-0.02
107.0,150,,153,-2.99,-2.39,103.45,-0.02
107.2,151,,155,-3.75,-3.00,103.08,-0.01
107.3,154,,155,-0.75,-0.60,103.00,0.02
107.4,152,,151,0.77,0.62,103.08,0.01
107.6,150,,149,0.53,0.42,103.13,-0.00
107.7,156,,151,4.77,3.82,103.61,0.03
107.8,152,,151,0.77,0.62,103.68,-0.03
107.9,155,,153,02.01,1.61,103.89,0.01
108.1,155,,151,3.77,03.02,104.26,0.01
108.2,151,,151,-0.23,-0.18,104.24,-0.03
108.3,154,,157,-2.51,-2.01,103.99,-0.02
108.4,150,,157,-6.51,-5.21,103.34,-0.03
108.6,150,,157,-6.51,-5.21,102.69,0.00
108.7,155,,151,3.77,03.02,103.06,0.08
108.8,150,,148,2.29,1.83,103.29,-0.01
108.9,150,,151,-1.23,-0.98,103.17,-0.03
109.1,154,,155,-0.75,-0.60,103.10,0.00
109.2,151,,155,-3.75,-3.00,102.72,-0.02
109.3,154,,155,-0.75,-0.60,102.65,0.02
109.4,150,,149,0.53,0.42,102.70,0.01
109.6,154,,149,4.53,3.62,103.15,0.03
109.7,154,,149,4.53,3.62,103.60,0.00
109.8,151,,151,-0.23,-0.18,103.58,-0.04
109.9,153,,155,-1.75,-1.40,103.41,-0.01
110.1,150,,158,-8.26,-6.61,102.58,-0.05
110.2,150,,155,-4.75,-3.80,102.11,0.03
110.3,155,,149,5.53,4.42,102.66,0.08
110.5,150,,146,04.04,3.24,103.06,-0.01
110.6,150,,149,0.53,0.42,103.11,-0.03
110.7,154,,151,2.77,2.22,103.39,0.02
110.8,151,,151,-0.23,-0.18,103.37,-0.02
111.0,153,,155,-1.75,-1.40,103.19,-0.01
111.1,150,,155,-4.75,-3.80,102.72,-0.02
111.2,150,,155,-4.75,-3.80,102.24,0.00
111.3,155,,149,5.53,4.42,102.80,0.08
111.5,151,,146,05.04,04.04,103.30,-0.00
111.6,150,,149,0.53,0.42,103.35,-0.04
111.7,156,,153,03.01,2.41,103.66,0.02
111.8,151,,153,-1.99,-1.59,103.46,-0.04
112.0,154,,157,-2.51,-2.01,103.21,-0.00
112.1,150,,157,-6.51,-5.21,102.56,-0.03
112.2,150,,155,-4.75,-3.80,102.08,0.01
112.3,154,,151,2.77,2.22,102.36,0.06
112.5,150,,148,2.29,1.83,102.59,-0.00
112.6,150,,151,-1.23,-0.98,102.46,-0.03
112.7,156,,155,1.25,1.00,102.59,0.02
112.9,150,,151,-1.23,-0.98,102.46,-0.02
113.0,154,,155,-0.75,-0.60,102.39,0.00
113.1,152,,153,-0.99,-0.79,102.29,-0.00
113.2,154,,155,-0.75,-0.60,102.22,0.00
113.4,155,,153,02.01,1.61,102.42,0.02
113.5,151,,151,-0.23,-0.18,102.39,-0.02
113.6,154,,155,-0.75,-0.60,102.32,-0.00
113.7,150,,155,-4.75,-3.80,101.84,-0.03
113.9,150,,157,-6.51,-5.21,101.19,-0.01
114.0,150,,151,-1.23,-0.98,101.07,0.04
114.1,151,,149,1.53,1.22,101.22,0.02
114.2,150,,148,2.29,1.83,101.45,0.01
114.4,150,,149,0.53,0.42,101.51,-0.01
114.5,150,,151,-1.23,-0.98,101.38,-0.01
114.6,154,,155,-0.75,-0.60,101.31,0.00
114.8,151,,153,-1.99,-1.59,101.11,-0.01
114.9,155,,151,3.77,03.02,101.49,0.05
115.0,150,,146,04.04,3.24,101.89,0.00
115.1,151,,149,1.53,1.22,102.04,-0.02
115.3,150,,151,-1.23,-0.98,101.92,-0.02
115.4,153,,153,0.01,0.01,101.92,0.01
115.5,151,,149,1.53,1.22,102.07,0.01
115.6,150,,148,2.29,1.83,102.30,0.01
115.8,150,,149,0.53,0.42,102.35,-0.01
115.9,150,,151,-1.23,-0.98,102.23,-0.01
116.0,155,,155,0.25,0.20,102.26,0.01
116.1,151,,149,1.53,1.22,102.41,0.01
116.3,150,,151,-1.23,-0.98,102.29,-0.02
116.4,153,,155,-1.75,-1.40,102.11,-0.00
116.5,152,,155,-2.75,-2.20,101.84,-0.01
116.6,150,,151,-1.23,-0.98,101.71,0.01
116.8,151,,149,1.53,1.22,101.87,0.02
116.9,150,,148,2.29,1.83,102.10,0.01
117.0,150,,149,0.53,0.42,102.15,-0.01
117.1,151,,151,-0.23,-0.18,102.12,-0.01
117.3,154,,153,01.01,0.81,102.23,0.01
117.4,153,,149,3.53,2.82,102.58,0.02
117.5,150,,151,-1.23,-0.98,102.46,-0.04
117.7,154,,155,-0.75,-0.60,102.38,0.00
117.8,151,,155,-3.75,-3.00,102.01,-0.02
117.9,154,,155,-0.75,-0.60,101.93,0.02
118.0,150,,149,0.53,0.42,101.98,0.01
118.2,151,,149,1.53,1.22,102.14,0.01
118.3,155,,149,5.53,4.42,102.69,0.03
118.4,152,,151,0.77,0.62,102.77,-0.04
118.5,152,,153,-0.99,-0.79,102.67,-0.01
118.7,150,,157,-6.51,-5.21,102.02,-0.04
118.8,151,,157,-5.51,-4.41,101.47,0.01
118.9,153,,151,1.77,1.42,101.64,0.06
119.0,150,,148,2.29,1.83,101.87,0.00
119.2,152,,148,4.29,3.43,102.30,0.02
119.3,154,,149,4.53,3.62,102.75,0.00
119.4,153,,151,1.77,1.42,102.93,-0.02
119.5,152,,155,-2.75,-2.20,102.65,-0.04
119.7,150,,157,-6.51,-5.21,102.00,-0.03
119.8,151,,157,-5.51,-4.41,101.45,0.01
119.9,154,,151,2.77,2.22,101.73,0.07
120.0,150,,146,04.04,3.24,102.14,0.01
