Tempo: 26.42s	Velocidade angular do Motor: -178 RPM	PWM: 251.00	 Pulsos por periodo: -101
Tempo: 26.52s	Velocidade angular do Motor: -178 RPM	PWM: 251.00	 Pulsos por periodo: -101
Tempo: 26.62s	Velocidade angular do Motor: -179 RPM	PWM: 254.00	 Pulsos por periodo: -102
Tempo: 26.72s	Velocidade angular do Motor: -176 RPM	PWM: 252.00	 Pulsos por periodo: -100
Tempo: 26.82s	Velocidade angular do Motor: -178 RPM	PWM: 253.00	 Pulsos por periodo: -101
Tempo: 26.92s	Velocidade angular do Motor: -179 RPM	PWM: 250.00	 Pulsos por periodo: -102
Tempo: 27.02s	Velocidade angular do Motor: -176 RPM	PWM: 254.00	 Pulsos por periodo: -100
Tempo: 27.12s	Velocidade angular do Motor: -178 RPM	PWM: 253.00	 Pulsos por periodo: -101
Tempo: 27.22s	Velocidade angular do Motor: -178 RPM	PWM: 251.00	 Pulsos por periodo: -101
Tempo: 27.32s	Velocidade angular do Motor: -176 RPM	PWM: 251.00	 Pulsos por periodo: -100
Tempo: 27.42s	Velocidade angular do Motor: -178 RPM	PWM: 250.00	 Pulsos por periodo: -101
Tempo: 27.52s	Velocidade angular do Motor: -176 RPM	PWM: 251.00	 Pulsos por periodo: -100
Tempo: 27.62s	Velocidade angular do Motor: -178 RPM	PWM: 251.00	 Pulsos por periodo: -101
Tempo: 27.72s	Velocidade angular do Motor: -178 RPM	PWM: 250.00	 Pulsos por periodo: -101
Tempo: 27.82s	Velocidade angular do Motor: -176 RPM	PWM: 251.00	 Pulsos por periodo: -100
Tempo: 27.92s	Velocidade angular do Motor: -179 RPM	PWM: 250.00	 Pulsos por periodo: -102
Tempo: 28.02s	Velocidade angular do Motor: -178 RPM	PWM: 251.00	 Pulsos por periodo: -101
Tempo: 28.12s	Velocidade angular do Motor: -176 RPM	PWM: 251.00	 Pulsos por periodo: -100
Tempo: 28.22s	Velocidade angular do Motor: -178 RPM	PWM: 250.00	 Pulsos por periodo: -101
Tempo: 28.32s	Velocidade angular do Motor: -178 RPM	PWM: 250.00	 Pulsos por periodo: -101
Tempo: 28.42s	Velocidade angular do Motor: -176 RPM	PWM: 253.00	 Pulsos por periodo: -100
Tempo: 28.52s	Velocidade angular do Motor: -178 RPM	PWM: 250.00	 Pulsos por periodo: -101
Tempo: 28.62s	Velocidade angular do Motor: -178 RPM	PWM: 250.00	 Pulsos por periodo: -101
Tempo: 28.72s	Velocidade angular do Motor: -178 RPM	PWM: 252.00	 Pulsos por periodo: -101
Tempo: 28.82s	Velocidade angular do Motor: -178 RPM	PWM: 251.00	 Pulsos por periodo: -101
Tempo: 28.92s	Velocidade angular do Motor: -179 RPM	PWM: 252.00	 Pulsos por periodo: -102
Tempo: 29.02s	Velocidade angular do Motor: -176 RPM	PWM: 250.00	 Pulsos por periodo: -100
Tempo: 29.12s	Velocidade angular do Motor: -178 RPM	PWM: 252.00	 Pulsos por periodo: -101
Tempo: 29.22s	Velocidade angular do Motor: -179 RPM	PWM: 252.00	 Pulsos por periodo: -102
Tempo: 29.32s	Velocidade angular do Motor: -176 RPM	PWM: 252.00	 Pulsos por periodo: -100
Tempo: 29.42s	Velocidade angular do Motor: -178 RPM	PWM: 251.00	 Pulsos por periodo: -101
Tempo: 29.52s	Velocidade angular do Motor: -179 RPM	PWM: 251.00	 Pulsos por periodo: -102
Tempo: 29.62s	Velocidade angular do Motor: -176 RPM	PWM: 252.00	 Pulsos por periodo: -100
Tempo: 29.72s	Velocidade angular do Motor: -176 RPM	PWM: 253.00	 Pulsos por periodo: -100
Tempo: 29.82s	Velocidade angular do Motor: -178 RPM	PWM: 253.00	 Pulsos por periodo: -101
Tempo: 29.92s	Velocidade angular do Motor: -176 RPM	PWM: 250.00	 Pulsos por periodo: -100
Tempo: 30.02s	Velocidade angular do Motor: -178 RPM	PWM: 251.00	 Pulsos por periodo: -101
