Tempo(s),Setpoint(RPM),Vel(RPM),erro(RPM),Controle,AcaoP,AcaoI
61.5,160,157,3.49,157.66,2.10,158.00
61.6,160,160,-0.02,160.10,-0.01,157.98
61.8,160,164,-3.54,157.96,-2.12,154.44
61.9,160,165,-5.30,152.31,-3.18,149.14
62.0,160,164,-3.54,145.96,-2.12,145.60
62.1,160,162,-1.78,143.47,-1.07,143.82
62.2,160,160,-0.02,142.75,-0.01,143.79
62.3,160,158,1.74,143.78,01.04,145.53
62.4,160,157,3.49,146.57,2.10,149.02
62.5,160,155,5.25,151.12,3.15,154.27
62.7,160,158,1.74,157.43,01.04,156.01
62.8,159,158,0.74,157.05,0.44,156.74
62.9,159,160,-1.02,157.19,-0.61,155.72
63.0,159,164,-4.54,155.11,-2.72,151.18
63.1,160,164,-3.54,148.46,-2.12,147.64
63.2,160,162,-1.78,145.52,-1.07,145.86
63.3,160,162,-1.78,144.79,-1.07,144.08
63.4,160,162,-1.78,143.01,-1.07,142.29
63.5,160,158,1.74,141.22,01.04,144.03
63.7,160,157,3.49,145.07,2.10,147.52
63.8,160,155,5.25,149.62,3.15,152.77
63.9,160,157,3.49,155.93,2.10,156.27
64.0,160,158,1.74,158.36,01.04,158.00
64.1,160,160,-0.02,159.04,-0.01,157.98
64.2,160,164,-3.54,157.97,-2.12,154.44
64.3,160,165,-5.30,152.32,-3.18,149.14
64.4,160,164,-3.54,145.96,-2.12,145.60
64.5,160,162,-1.78,143.48,-1.07,143.82
64.7,160,160,-0.02,142.75,-0.01,143.79
64.8,160,160,-0.02,143.78,-0.01,143.77
64.9,160,160,-0.02,143.76,-0.01,143.75
65.0,159,160,-1.02,143.73,-0.61,142.72
65.1,159,160,-1.02,142.11,-0.61,141.70
65.2,160,158,1.74,141.09,01.04,143.44
65.3,160,155,5.25,144.48,3.15,148.69
65.4,160,155,5.25,151.84,3.15,153.94
65.6,160,157,3.49,157.09,2.10,157.43
65.7,160,160,-0.02,159.53,-0.01,157.41
65.8,160,164,-3.54,157.40,-2.12,153.87
65.9,160,164,-3.54,151.75,-2.12,150.33
66.0,160,164,-3.54,148.20,-2.12,146.79
66.1,160,162,-1.78,144.66,-1.07,145.01
66.2,160,160,-0.02,143.94,-0.01,144.98
66.3,160,157,3.49,144.97,2.10,148.48
66.4,160,155,5.25,150.57,3.15,153.73
66.6,159,157,2.49,156.88,1.50,156.22
66.7,160,158,1.74,157.72,01.04,157.96
66.8,160,160,-0.02,159.00,-0.01,157.93
66.9,160,164,-3.54,157.92,-2.12,154.39
67.0,160,164,-3.54,152.27,-2.12,150.85
67.1,159,164,-4.54,148.73,-2.72,146.31
67.2,159,164,-4.54,143.59,-2.72,141.77
67.3,159,160,-1.02,139.05,-0.61,140.75
67.5,160,160,-0.02,140.13,-0.01,140.73
67.6,160,158,1.74,140.71,01.04,142.46
67.7,160,155,5.25,143.50,3.15,147.71
67.8,160,153,07.01,150.86,4.21,154.72
67.9,160,155,5.25,158.93,3.15,159.98
68.0,160,158,1.74,163.13,01.04,161.71
68.1,160,160,-0.02,162.75,-0.01,161.69
68.2,160,164,-3.54,161.67,-2.12,158.15
68.3,160,165,-5.30,156.02,-3.18,152.85
68.5,160,164,-3.54,149.67,-2.12,149.31
68.6,160,162,-1.78,147.18,-1.07,147.53
68.7,160,162,-1.78,146.46,-1.07,145.74
68.8,159,160,-1.02,144.67,-0.61,144.72
68.9,160,160,-0.02,144.11,-0.01,144.70
69.0,159,158,0.74,144.68,0.44,145.43
69.1,160,157,3.49,145.87,2.10,148.92
69.2,160,155,5.25,151.02,3.15,154.18
69.3,159,157,2.49,157.33,1.50,156.67
69.5,159,158,0.74,158.17,0.44,157.41
69.6,160,160,-0.02,157.85,-0.01,157.38
69.7,160,164,-3.54,157.37,-2.12,153.84
69.8,160,165,-5.30,151.72,-3.18,148.54
69.9,160,162,-1.78,145.36,-1.07,146.76
70.0,160,162,-1.78,145.69,-1.07,144.98
70.1,160,160,-0.02,143.91,-0.01,144.96
70.2,160,160,-0.02,144.94,-0.01,144.93
70.4,160,160,-0.02,144.92,-0.01,144.91
70.5,160,158,1.74,144.89,01.04,146.64
70.6,160,157,3.49,147.68,2.10,150.14
70.7,160,157,3.49,152.23,2.10,153.63
70.8,160,155,5.25,155.73,3.15,158.88
70.9,160,158,1.74,162.03,01.04,160.62
71.0,160,160,-0.02,161.66,-0.01,160.59
71.1,160,164,-3.54,160.58,-2.12,157.05
71.2,160,165,-5.30,154.93,-3.18,151.76
71.4,159,164,-4.54,148.58,-2.72,147.21
71.5,159,162,-2.78,144.49,-1.67,144.43
71.6,159,162,-2.78,142.76,-1.67,141.65
71.7,160,158,1.74,139.98,01.04,143.39
71.8,160,155,5.25,144.43,3.15,148.64
71.9,160,155,5.25,151.79,3.15,153.89
72.0,160,157,3.49,157.04,2.10,157.38
72.1,160,158,1.74,159.48,01.04,159.12
72.2,160,160,-0.02,160.16,-0.01,159.10
72.4,160,164,-3.54,159.08,-2.12,155.55
72.5,160,165,-5.30,153.43,-3.18,150.26
72.6,160,164,-3.54,147.08,-2.12,146.72
72.7,160,162,-1.78,144.59,-1.07,144.93
72.8,160,162,-1.78,143.86,-1.07,143.15
72.9,160,160,-0.02,142.08,-0.01,143.13
73.0,160,160,-0.02,143.11,-0.01,143.10
73.1,160,158,1.74,143.09,01.04,144.84
73.2,160,157,3.49,145.88,2.10,148.33
73.4,160,157,3.49,150.43,2.10,151.83
73.5,160,157,3.49,153.92,2.10,155.32
73.6,160,158,1.74,157.42,01.04,157.06
73.7,159,160,-1.02,158.10,-0.61,156.03
73.8,159,164,-4.54,155.42,-2.72,151.49
73.9,160,164,-3.54,148.77,-2.12,147.95
74.0,160,164,-3.54,145.83,-2.12,144.41
74.1,160,162,-1.78,142.29,-1.07,142.63
74.3,160,160,-0.02,141.56,-0.01,142.61
74.4,160,160,-0.02,142.59,-0.01,142.58
74.5,160,158,1.74,142.57,01.04,144.32
74.6,160,157,3.49,145.36,2.10,147.81
74.7,160,155,5.25,149.91,3.15,153.06
74.8,160,158,1.74,156.21,01.04,154.80
74.9,160,158,1.74,155.84,01.04,156.53
75.0,160,160,-0.02,157.57,-0.01,156.51
75.1,159,164,-4.54,156.50,-2.72,151.97
75.3,157,164,-6.54,149.24,-3.92,145.43
75.4,156,162,-5.78,141.50,-3.47,139.65
75.5,154,160,-6.02,136.18,-3.61,133.62
75.6,151,158,-7.26,130.01,-4.36,126.36
75.7,148,157,-8.51,122.00,-5.10,117.85
75.8,144,153,-8.99,112.75,-5.39,108.86
75.9,139,149,-10.47,103.47,-6.28,98.39
76.0,135,144,-9.20,92.11,-5.52,89.19
76.1,132,135,-3.40,83.67,-2.04,85.79
76.3,130,128,1.63,83.75,0.98,87.42
76.4,129,120,9.42,88.40,5.65,96.84
76.5,129,118,11.18,102.49,6.71,108.02
76.6,129,123,5.91,114.73,3.54,113.93
76.7,129,130,-1.13,117.47,-0.68,112.80
76.8,129,137,-8.16,112.12,-4.90,104.63
76.9,129,141,-11.68,99.74,-7.01,92.95
77.0,132,139,-6.92,85.95,-4.15,86.03
77.1,129,130,-1.13,81.88,-0.68,84.90
77.3,129,125,4.15,84.23,2.49,89.05
77.4,129,116,12.94,91.54,7.76,101.99
77.5,129,120,9.42,109.75,5.65,111.41
77.6,129,125,4.15,117.06,2.49,115.56
77.7,129,134,-4.65,118.05,-2.79,110.91
77.8,129,139,-9.92,108.12,-5.95,100.99
77.9,129,142,-13.44,95.04,-8.06,87.55
78.0,129,135,-6.40,79.49,-3.84,81.15
78.1,129,128,0.63,77.30,0.38,81.78
78.2,129,118,11.18,82.15,6.71,92.96
78.4,129,114,14.70,99.67,8.82,107.65
78.5,129,120,9.42,116.47,5.65,117.08
78.6,129,127,2.39,122.73,1.43,119.46
78.7,128,135,-7.40,120.90,-4.44,112.06
78.8,129,142,-13.44,107.62,-8.06,98.62
78.9,129,141,-11.68,90.56,-7.01,86.94
79.0,129,135,-6.40,79.93,-3.84,80.54
79.1,129,127,2.39,76.69,1.43,82.93
79.2,129,116,12.94,84.36,7.76,95.86
79.3,129,114,14.70,103.63,8.82,110.56
79.5,129,121,7.66,119.38,4.60,118.23
79.6,129,128,0.63,122.82,0.38,118.86
79.7,129,137,-8.16,119.23,-4.90,110.69
79.8,129,144,-15.20,105.79,-9.12,95.50
79.9,129,142,-13.44,86.38,-8.06,82.06
80.0,129,134,-4.65,73.99,-2.79,77.41
80.1,129,125,4.15,74.62,2.49,81.56
80.2,129,114,14.70,84.05,8.82,96.26
80.3,129,113,16.46,105.07,9.87,112.71
80.5,129,120,9.42,122.58,5.65,122.13
80.6,129,130,-1.13,127.79,-0.68,121.00
80.7,129,141,-11.68,120.33,-7.01,109.32
80.8,129,146,-16.96,102.32,-10.17,92.37
80.9,129,142,-13.44,82.20,-8.06,78.93
81.0,129,134,-4.65,70.87,-2.79,74.28
81.1,129,120,9.42,71.50,5.65,83.71
81.2,129,111,18.21,89.36,10.93,101.92
81.3,129,113,16.46,112.85,9.87,118.38
81.5,129,120,9.42,128.25,5.65,127.80
81.6,129,134,-4.65,133.45,-2.79,123.15
81.7,129,144,-15.20,120.37,-9.12,107.96
81.8,129,149,-20.47,98.84,-12.28,87.48
81.9,129,142,-13.44,75.20,-8.06,74.05
82.0,129,134,-4.65,65.98,-2.79,69.40
82.1,129,118,11.18,66.61,6.71,80.58
82.2,129,109,19.97,87.29,11.98,100.55
82.3,129,109,19.97,112.54,11.98,120.53
82.5,129,120,9.42,132.51,5.65,129.95
82.6,129,132,-2.89,135.60,-1.73,127.06
82.7,129,144,-15.20,125.33,-9.12,111.86
82.8,129,151,-22.23,102.75,-13.34,89.63
82.9,129,148,-18.71,76.29,-11.23,70.92
83.0,131,135,-4.40,59.69,-2.64,66.51
83.1,129,120,9.42,63.87,5.65,75.94
83.2,129,104,25.25,81.59,15.15,101.18
83.4,129,106,23.49,116.33,14.09,124.67
83.5,128,120,8.42,138.77,05.05,133.10
83.6,129,134,-4.65,138.15,-2.79,128.45
83.7,129,148,-18.71,125.66,-11.23,109.74
83.8,129,153,-23.99,98.51,-14.39,85.75
83.9,129,146,-16.96,71.35,-10.17,68.79
84.0,129,134,-4.65,58.62,-2.79,64.15
84.1,129,116,12.94,61.36,7.76,77.09
84.2,129,102,27.01,84.85,16.20,104.09
84.4,129,106,23.49,120.30,14.09,127.58
84.5,129,118,11.18,141.68,6.71,138.76
84.6,129,137,-8.16,145.47,-4.90,130.60
84.7,129,149,-20.47,125.70,-12.28,110.13
84.8,129,157,-27.51,97.84,-16.50,82.62
84.9,129,146,-16.96,66.12,-10.17,65.67
85.0,129,134,-4.65,55.49,-2.79,61.02
85.1,130,116,13.94,58.23,8.36,74.96
85.3,130,100,29.77,83.32,17.86,104.72
85.4,132,100,31.77,122.58,19.06,136.49
85.5,134,118,16.18,155.55,9.71,152.67
85.6,136,139,-2.92,162.38,-1.75,149.75
85.7,140,155,-14.75,148.00,-8.85,135.00
85.8,145,162,-16.78,126.15,-10.07,118.22
85.9,151,158,-7.26,108.15,-4.36,110.95
86.0,158,151,6.77,106.59,04.06,117.72
86.1,160,141,19.32,121.78,11.59,137.04
86.3,160,142,17.56,148.64,10.54,154.60
86.4,159,149,9.53,165.14,5.72,164.13
86.5,160,157,3.49,169.85,2.10,167.63
86.6,160,160,-0.02,169.72,-0.01,167.60
86.7,160,167,-7.06,167.59,-4.23,160.54
86.8,160,165,-5.30,156.31,-3.18,155.25
86.9,160,165,-5.30,152.07,-3.18,149.95
87.0,160,162,-1.78,146.77,-1.07,148.17
87.2,160,160,-0.02,147.10,-0.01,148.14
87.3,160,160,-0.02,148.13,-0.01,148.12
87.4,160,158,1.74,148.10,01.04,149.85
87.5,160,158,1.74,150.89,01.04,151.59
87.6,160,157,3.49,152.63,2.10,155.08
87.7,160,158,1.74,157.18,01.04,156.82
87.8,160,160,-0.02,157.86,-0.01,156.79
87.9,160,162,-1.78,156.78,-1.07,155.01
88.0,160,164,-3.54,153.94,-2.12,151.47
88.2,159,164,-4.54,149.35,-2.72,146.93
88.3,160,162,-1.78,144.21,-1.07,145.15
88.4,160,162,-1.78,144.08,-1.07,143.37
88.5,159,160,-1.02,142.30,-0.61,142.34
88.6,159,158,0.74,141.73,0.44,143.08
88.7,160,155,5.25,143.52,3.15,148.33
88.8,160,155,5.25,151.48,3.15,153.58
88.9,160,157,3.49,156.73,2.10,157.08
89.0,160,157,3.49,159.17,2.10,160.57
89.2,160,160,-0.02,162.67,-0.01,160.55
89.3,160,164,-3.54,160.53,-2.12,157.01
89.4,160,164,-3.54,154.88,-2.12,153.47
89.5,160,164,-3.54,151.34,-2.12,149.92
89.6,160,162,-1.78,147.80,-1.07,148.14
89.7,160,162,-1.78,147.07,-1.07,146.36
89.8,160,158,1.74,145.29,01.04,148.10
89.9,160,155,5.25,149.14,3.15,153.35
90.1,160,157,3.49,156.50,2.10,156.84
90.2,160,157,3.49,158.94,2.10,160.34
90.3,160,160,-0.02,162.43,-0.01,160.31
90.4,160,162,-1.78,160.30,-1.07,158.53
90.5,160,164,-3.54,157.46,-2.12,154.99
90.6,159,164,-4.54,152.87,-2.72,150.45
90.7,159,162,-2.78,147.72,-1.67,147.67
90.8,160,160,-0.02,146.00,-0.01,147.64
90.9,160,160,-0.02,147.63,-0.01,147.62
91.1,159,158,0.74,147.61,0.44,148.36
91.2,157,158,-1.26,148.80,-0.76,147.09
91.3,155,158,-3.26,146.33,-1.96,143.83
91.4,154,160,-6.02,141.87,-3.61,137.80
91.5,154,158,-4.26,134.19,-2.56,133.54
91.6,154,157,-2.51,130.98,-1.50,131.03
91.7,155,153,02.01,129.53,1.21,133.04
91.8,154,149,4.53,134.25,2.72,137.57
92.0,154,151,2.77,140.29,1.66,140.34
92.1,154,151,2.77,142.00,1.66,143.11
92.2,153,153,0.01,144.77,0.01,143.12
92.3,153,155,-1.75,143.12,-1.05,141.37
92.4,153,157,-3.51,140.32,-2.10,137.86
92.5,152,158,-6.26,135.76,-3.76,131.60
92.6,150,157,-6.51,127.84,-3.90,125.09
92.7,147,153,-5.99,121.19,-3.59,119.10
92.8,144,149,-5.47,115.51,-3.28,113.63
93.0,141,148,-6.71,110.35,-4.03,106.92
93.1,141,142,-1.44,102.89,-0.86,105.48
93.2,141,139,02.08,104.61,1.25,107.56
93.3,141,135,5.60,108.80,3.36,113.15
93.4,141,134,7.35,116.51,4.41,120.51
93.5,142,137,4.84,124.92,2.90,125.34
93.6,141,139,02.08,128.24,1.25,127.42
93.7,142,144,-2.20,128.67,-1.32,125.22
93.8,142,148,-5.71,123.91,-3.43,119.51
94.0,143,149,-6.47,116.08,-3.88,113.04
94.1,142,148,-5.71,109.15,-3.43,107.32
94.2,141,144,-3.20,103.90,-1.92,104.13
94.3,141,141,0.32,102.21,0.19,104.45
94.4,141,135,5.60,104.64,3.36,110.04
94.5,141,134,7.35,113.40,4.41,117.40
94.6,141,135,5.60,121.81,3.36,122.99
94.7,141,139,02.08,126.35,1.25,125.07
94.8,141,142,-1.44,126.32,-0.86,123.63
95.0,138,148,-9.71,122.77,-5.83,113.92
95.1,137,148,-10.71,108.09,-6.43,103.20
95.2,135,146,-10.96,96.78,-6.57,92.25
95.3,133,139,-5.92,85.68,-3.55,86.33
95.4,131,130,0.87,82.77,0.52,87.20
95.5,130,121,8.66,87.72,5.20,95.86
95.6,129,118,11.18,101.06,6.71,107.04
95.7,129,123,5.91,113.75,3.54,112.95
95.8,129,128,0.63,116.49,0.38,113.58
96.0,129,135,-6.40,113.95,-3.84,107.17
96.1,129,139,-9.92,103.33,-5.95,97.25
96.2,130,137,-7.16,91.30,-4.30,90.09
96.3,129,132,-2.89,85.79,-1.73,87.20
96.4,129,127,2.39,85.47,1.43,89.59
96.5,129,120,9.42,91.02,5.65,99.01
96.6,129,118,11.18,104.66,6.71,110.19
96.7,129,125,4.15,116.90,2.49,114.34
96.8,129,130,-1.13,116.83,-0.68,113.21
96.9,129,137,-8.16,112.53,-4.90,105.05
97.1,129,141,-11.68,100.15,-7.01,93.37
97.2,129,139,-9.92,86.36,-5.95,83.44
97.3,129,130,-1.13,77.49,-0.68,82.32
97.4,130,123,6.91,81.64,4.14,89.22
97.5,131,114,16.70,93.36,10.02,105.92
97.6,129,120,9.42,115.94,5.65,115.34
97.7,129,123,5.91,120.99,3.54,121.25
97.8,129,134,-4.65,124.79,-2.79,116.60
97.9,129,142,-13.44,113.81,-8.06,103.16
98.1,129,146,-16.96,95.10,-10.17,86.21
98.2,129,139,-9.92,76.03,-5.95,76.28
98.3,129,127,2.39,70.33,1.43,78.67
98.4,129,114,14.70,80.10,8.82,93.37
98.5,129,111,18.21,102.19,10.93,111.58
98.6,130,118,12.18,122.51,7.31,123.76
98.7,129,128,0.63,131.07,0.38,124.39
98.8,129,137,-8.16,124.77,-4.90,116.23
98.9,129,146,-16.96,111.33,-10.17,99.28
99.1,129,146,-16.96,89.10,-10.17,82.32
99.2,129,139,-9.92,72.15,-5.95,72.40
99.3,129,125,4.15,66.45,2.49,76.55
99.4,129,111,18.21,79.03,10.93,94.76
99.5,129,109,19.97,105.69,11.98,114.73
99.6,129,116,12.94,126.72,7.76,127.67
99.7,129,130,-1.13,135.44,-0.68,126.54
99.8,129,142,-13.44,125.87,-8.06,113.10
99.9,129,148,-18.71,105.04,-11.23,94.39
100.1,129,146,-16.96,83.16,-10.17,77.44
100.2,129,135,-6.40,67.26,-3.84,71.03
100.3,129,121,7.66,67.19,4.60,78.69
100.4,129,109,19.97,83.29,11.98,98.67
100.5,129,109,19.97,110.65,11.98,118.64
100.6,130,120,10.42,130.62,6.25,129.06
100.7,129,132,-2.89,135.32,-1.73,126.18
100.8,129,144,-15.20,124.44,-9.12,110.98
101.0,129,151,-22.23,101.86,-13.34,88.75
101.1,129,146,-16.96,75.41,-10.17,71.79
101.2,129,134,-4.65,61.62,-2.79,67.15
101.3,129,120,9.42,64.36,5.65,76.57
101.4,129,106,23.49,82.22,14.09,100.06
101.5,129,106,23.49,114.15,14.09,123.55
101.6,129,118,11.18,137.64,6.71,134.73
101.7,129,135,-6.40,141.44,-3.84,128.32
101.9,129,148,-18.71,124.48,-11.23,109.61
102.0,129,155,-25.75,98.38,-15.45,83.86
102.1,129,146,-16.96,68.41,-10.17,66.91
102.2,129,134,-4.65,56.73,-2.79,62.26
102.3,129,116,12.94,59.47,7.76,75.20
102.4,129,102,27.01,82.96,16.20,102.21
102.5,130,102,28.01,118.41,16.80,130.21
102.6,129,118,11.18,147.02,6.71,141.39
102.8,129,135,-6.40,148.10,-3.84,134.99
102.9,131,151,-20.23,131.15,-12.14,114.76
103.0,129,157,-27.51,102.62,-16.50,87.25
103.1,129,149,-20.47,70.75,-12.28,66.78
103.2,129,135,-6.40,54.50,-3.84,60.38
103.3,129,118,11.18,56.53,6.71,71.56
103.4,132,100,31.77,78.26,19.06,103.32
103.5,129,98,30.52,122.38,18.31,133.85
103.7,132,116,15.94,152.16,9.56,149.78
103.8,131,137,-6.16,159.35,-3.70,143.62
103.9,129,155,-25.75,139.92,-15.45,117.87
104.0,129,160,-31.02,102.43,-18.61,86.85
104.1,129,153,-23.99,68.24,-14.39,62.86
104.2,129,137,-8.16,48.47,-4.90,54.70
104.3,129,116,12.94,49.80,7.76,67.64
104.5,129,98,30.52,75.40,18.31,98.16
104.6,129,93,35.80,116.48,21.48,133.96
104.7,129,111,18.21,155.44,10.93,152.18
104.8,129,137,-8.16,163.10,-4.90,144.01
104.9,129,155,-25.75,139.11,-15.45,118.26
105.0,129,162,-32.78,102.82,-19.67,85.48
105.1,129,155,-25.75,65.81,-15.45,59.73
105.2,129,137,-8.16,44.29,-4.90,51.57
105.4,129,116,12.94,46.67,7.76,64.51
105.5,129,97,32.28,72.27,19.37,96.79
105.6,129,90,39.32,116.16,23.59,136.11
105.7,129,107,21.73,159.70,13.04,157.84
105.8,129,137,-8.16,170.88,-4.90,149.68
105.9,129,157,-27.51,144.78,-16.50,122.17
106.0,129,162,-32.78,105.67,-19.67,89.39
106.1,129,157,-27.51,69.72,-16.50,61.88
106.3,129,139,-9.92,45.38,-5.95,51.96
106.4,129,116,12.94,46.01,7.76,64.90
106.5,129,97,32.28,72.66,19.37,97.18
106.6,129,91,37.56,116.55,22.53,134.74
106.7,129,107,21.73,157.28,13.04,156.47
106.8,129,137,-8.16,169.51,-4.90,148.31
106.9,129,155,-25.75,143.41,-15.45,122.56
107.0,129,162,-32.78,107.11,-19.67,89.78
107.2,129,155,-25.75,70.11,-15.45,64.03
107.3,129,139,-9.92,48.58,-5.95,54.11
107.4,129,120,9.42,48.16,5.65,63.53
107.5,129,98,30.52,69.19,18.31,94.06
107.6,129,91,37.56,112.37,22.53,131.62
107.7,129,107,21.73,154.15,13.04,153.35
107.8,129,134,-4.65,166.39,-2.79,148.70
107.9,129,155,-25.75,145.91,-15.45,122.95
108.1,129,162,-32.78,107.50,-19.67,90.17
108.2,129,155,-25.75,70.50,-15.45,64.42
108.3,129,141,-11.68,48.97,-7.01,52.74
108.4,129,120,9.42,45.73,5.65,62.16
108.5,129,97,32.28,67.82,19.37,94.45
108.6,129,91,37.56,113.82,22.53,132.01
108.7,129,106,23.49,154.54,14.09,155.50
108.8,129,135,-6.40,169.59,-3.84,149.09
109.0,129,155,-25.75,145.25,-15.45,123.34
109.1,129,162,-32.78,107.89,-19.67,90.56
109.2,129,157,-27.51,70.89,-16.50,63.05
109.3,129,139,-9.92,46.55,-5.95,53.13
109.4,129,118,11.18,47.18,6.71,64.31
109.5,129,98,30.52,71.02,18.31,94.84
109.6,129,93,35.80,113.15,21.48,130.64
109.7,129,107,21.73,152.12,13.04,152.37
109.9,129,134,-4.65,165.41,-2.79,147.72
110.0,129,153,-23.99,144.94,-14.39,123.73
110.1,130,162,-31.78,109.34,-19.07,91.95
110.2,129,153,-23.99,72.88,-14.39,67.96
110.3,129,141,-11.68,53.57,-7.01,56.28
110.4,129,120,9.42,49.27,5.65,65.70
110.5,129,100,28.77,71.36,17.26,94.47
110.6,130,95,35.04,111.73,21.02,129.51
110.8,129,109,19.97,150.54,11.98,149.48
110.9,129,134,-4.65,161.47,-2.79,144.84
111.0,130,153,-22.99,142.05,-13.79,121.85
111.1,129,160,-31.02,108.05,-18.61,90.83
111.2,129,155,-25.75,72.21,-15.45,65.08
111.3,129,141,-11.68,49.63,-7.01,53.40
111.4,129,120,9.42,46.39,5.65,62.82
111.6,132,98,33.52,68.47,20.11,96.34
111.7,133,93,39.80,116.46,23.88,136.14
111.8,130,107,22.73,160.02,13.64,158.87
111.9,129,137,-8.16,172.51,-4.90,150.71
112.0,131,157,-25.51,145.81,-15.30,125.20
112.1,129,164,-34.54,109.90,-20.72,90.66
112.2,130,155,-24.75,69.94,-14.85,65.92
112.3,129,141,-11.68,51.07,-7.01,54.24
112.5,129,120,9.42,47.23,5.65,63.66
112.6,129,98,30.52,69.31,18.31,94.18
112.7,130,93,36.80,112.50,22.08,130.98
112.8,130,107,22.73,153.06,13.64,153.71
112.9,129,134,-4.65,167.35,-2.79,149.07
113.0,129,155,-25.75,146.28,-15.45,123.32
113.1,129,164,-34.54,107.87,-20.72,88.78
113.2,130,155,-24.75,68.06,-14.85,64.03
113.4,129,141,-11.68,49.18,-7.01,52.35
113.5,129,121,7.66,45.34,4.60,60.02
113.6,129,98,30.52,64.61,18.31,90.54
113.7,129,90,39.32,108.85,23.59,129.86
113.8,129,104,25.25,153.45,15.15,155.10
113.9,129,132,-2.89,170.25,-1.73,152.22
114.0,129,153,-23.99,150.48,-14.39,128.23
114.1,130,164,-33.54,113.83,-20.12,94.69
114.3,130,158,-28.26,74.56,-16.96,66.42
114.4,129,142,-13.44,49.46,-8.06,52.98
114.5,130,121,8.66,44.92,5.20,61.65
114.6,129,100,28.77,66.85,17.26,90.41
114.7,129,91,37.56,107.67,22.53,127.97
114.8,129,106,23.49,150.51,14.09,151.46
114.9,129,130,-1.13,165.55,-0.68,150.33
115.0,130,153,-22.99,149.65,-13.79,127.34
115.2,129,162,-32.78,113.55,-19.67,94.56
115.3,129,157,-27.51,74.89,-16.50,67.05
115.4,129,142,-13.44,50.55,-8.06,53.62
115.5,129,123,5.91,45.55,3.54,59.52
115.6,130,100,29.77,63.06,17.86,89.29
115.7,129,93,35.80,107.15,21.48,125.09
115.8,129,104,25.25,146.57,15.15,150.33
115.9,130,130,-0.13,165.48,-0.08,150.21
116.1,129,151,-22.23,150.13,-13.34,127.97
116.2,130,162,-31.78,114.64,-19.07,96.19
116.3,130,155,-24.75,77.12,-14.85,71.44
116.4,130,142,-12.44,56.60,-7.46,59.01
116.5,129,123,5.91,51.54,3.54,64.91
116.6,129,104,25.25,68.45,15.15,90.16
116.7,129,97,32.28,105.31,19.37,122.44
116.8,130,107,22.73,141.81,13.64,145.17
117.0,129,130,-1.13,158.81,-0.68,144.04
117.1,130,148,-17.71,143.37,-10.63,126.33
117.2,129,160,-31.02,115.70,-18.61,95.31
117.3,130,155,-24.75,76.69,-14.85,70.56
117.4,130,142,-12.44,55.71,-7.46,58.12
117.5,130,123,6.91,50.66,4.14,65.03
117.6,130,104,26.25,69.17,15.75,91.27
117.7,129,97,32.28,107.02,19.37,123.56
117.9,129,107,21.73,142.93,13.04,145.29
118.0,130,132,-1.89,158.33,-1.13,143.40
118.1,129,149,-20.47,142.27,-12.28,122.93
118.2,130,158,-28.26,110.65,-16.96,94.66
118.3,130,153,-22.99,77.70,-13.79,71.67
118.4,131,141,-9.68,57.88,-5.81,61.99
118.5,131,120,11.42,56.19,6.85,73.42
118.7,133,106,27.49,80.27,16.49,100.91
118.8,134,102,32.01,117.40,19.20,132.91
118.9,136,116,19.94,152.12,11.96,152.85
119.0,138,139,-0.92,164.82,-0.55,151.93
119.1,143,155,-11.75,151.38,-7.05,140.18
119.2,144,160,-16.02,133.13,-9.61,124.16
119.3,148,158,-10.26,114.55,-6.16,113.89
119.4,151,155,-3.75,107.74,-2.25,110.15
119.6,154,146,08.04,107.90,4.83,118.19
119.7,156,139,17.08,123.02,10.25,135.27
119.8,160,144,15.80,145.52,9.48,151.07
119.9,160,148,12.29,160.55,7.37,163.36
120.0,160,157,3.49,170.73,2.10,166.85
