Tempo: 2.2s	Setpoint: -160 RPM		Vel.: 0 RPM	erro: -160.00 RPM		Controle: 0.00	AcaoP: -96.00	AcaoI: -4.80	 AcaoD: 0.00
Tempo: 2.3s	Setpoint: -160 RPM		Vel.: -4 RPM	erro: -156.48 RPM		Controle: -100.80	AcaoP: -93.89	AcaoI: -9.49	 AcaoD: 0.00
Tempo: 2.4s	Setpoint: -160 RPM		Vel.: -39 RPM	erro: -121.31 RPM		Controle: -103.38	AcaoP: -72.79	AcaoI: -13.13	 AcaoD: 0.00
Tempo: 2.5s	Setpoint: -160 RPM		Vel.: -77 RPM	erro: -82.63 RPM		Controle: -85.92	AcaoP: -49.58	AcaoI: -15.61	 AcaoD: 0.00
Tempo: 2.6s	Setpoint: -160 RPM		Vel.: -102 RPM	erro: -58.01 RPM		Controle: -65.19	AcaoP: -34.80	AcaoI: -17.35	 AcaoD: 0.00
Tempo: 2.8s	Setpoint: -160 RPM		Vel.: -98 RPM	erro: -61.52 RPM		Controle: -52.16	AcaoP: -36.91	AcaoI: -19.20	 AcaoD: 0.00
Tempo: 2.9s	Setpoint: -160 RPM		Vel.: -88 RPM	erro: -72.08 RPM		Controle: -56.11	AcaoP: -43.25	AcaoI: -21.36	 AcaoD: 0.00
Tempo: 3.0s	Setpoint: -160 RPM		Vel.: -76 RPM	erro: -84.38 RPM		Controle: -64.61	AcaoP: -50.63	AcaoI: -23.89	 AcaoD: 0.00
Tempo: 3.2s	Setpoint: -160 RPM		Vel.: -76 RPM	erro: -84.38 RPM		Controle: -74.52	AcaoP: -50.63	AcaoI: -26.42	 AcaoD: 0.00
Tempo: 3.3s	Setpoint: -160 RPM		Vel.: -81 RPM	erro: -79.11 RPM		Controle: -77.05	AcaoP: -47.47	AcaoI: -28.80	 AcaoD: 0.00
Tempo: 3.4s	Setpoint: -160 RPM		Vel.: -91 RPM	erro: -68.56 RPM		Controle: -76.26	AcaoP: -41.13	AcaoI: -30.85	 AcaoD: 0.00
