Tempo: 2.2s	Setpoint: -160 RPM		Vel.: 0 RPM	erro: -160.00 RPM		Controle: 0.00	AcaoP: -16.00	AcaoI: -80.00
Tempo: 2.3s	Setpoint: -160 RPM		Vel.: -7 RPM	erro: -152.97 RPM		Controle: -96.00	AcaoP: -15.30	AcaoI: -156.48
Tempo: 2.4s	Setpoint: -160 RPM		Vel.: -53 RPM	erro: -107.25 RPM		Controle: -171.78	AcaoP: -10.72	AcaoI: -210.11
Tempo: 2.5s	Setpoint: -160 RPM		Vel.: -111 RPM	erro: -49.21 RPM		Controle: -220.83	AcaoP: -4.92	AcaoI: -234.71
Tempo: 2.6s	Setpoint: -160 RPM		Vel.: -144 RPM	erro: -15.80 RPM		Controle: -239.63	AcaoP: -1.58	AcaoI: -242.61
Tempo: 2.7s	Setpoint: -160 RPM		Vel.: -174 RPM	erro: 14.09 RPM		Controle: -244.19	AcaoP: 1.41	AcaoI: -235.57
Tempo: 2.8s	Setpoint: -160 RPM		Vel.: -188 RPM	erro: 28.16 RPM		Controle: -234.16	AcaoP: 2.82	AcaoI: -221.49
Tempo: 2.9s	Setpoint: -160 RPM		Vel.: -186 RPM	erro: 26.40 RPM		Controle: -218.67	AcaoP: 2.64	AcaoI: -208.29
Tempo: 3.1s	Setpoint: -160 RPM		Vel.: -185 RPM	erro: 24.64 RPM		Controle: -205.65	AcaoP: 2.46	AcaoI: -195.97
Tempo: 3.2s	Setpoint: -160 RPM		Vel.: -183 RPM	erro: 22.88 RPM		Controle: -193.50	AcaoP: 2.29	AcaoI: -184.53
Tempo: 3.3s	Setpoint: -160 RPM		Vel.: -179 RPM	erro: 19.37 RPM		Controle: -182.24	AcaoP: 1.94	AcaoI: -174.84
Tempo: 3.4s	Setpoint: -160 RPM		Vel.: -181 RPM	erro: 21.13 RPM		Controle: -172.91	AcaoP: 2.11	AcaoI: -164.28
Tempo: 3.5s	Setpoint: -160 RPM		Vel.: -181 RPM	erro: 21.13 RPM		Controle: -162.17	AcaoP: 2.11	AcaoI: -153.72
Tempo: 3.6s	Setpoint: -160 RPM		Vel.: -181 RPM	erro: 21.13 RPM		Controle: -151.60	AcaoP: 2.11	AcaoI: -143.15
Tempo: 3.7s	Setpoint: -160 RPM		Vel.: -178 RPM	erro: 17.61 RPM		Controle: -141.04	AcaoP: 1.76	AcaoI: -134.35
Tempo: 3.9s	Setpoint: -160 RPM		Vel.: -171 RPM	erro: 10.57 RPM		Controle: -132.59	AcaoP: 1.06	AcaoI: -129.06
Tempo: 4.0s	Setpoint: -160 RPM		Vel.: -164 RPM	erro: 3.54 RPM		Controle: -128.00	AcaoP: 0.35	AcaoI: -127.29
Tempo: 4.1s	Setpoint: -160 RPM		Vel.: -158 RPM	erro: -1.74 RPM		Controle: -126.94	AcaoP: -0.17	AcaoI: -128.16
Tempo: 4.2s	Setpoint: -160 RPM		Vel.: -158 RPM	erro: -1.74 RPM		Controle: -128.33	AcaoP: -0.17	AcaoI: -129.03
Tempo: 4.3s	Setpoint: -160 RPM		Vel.: -157 RPM	erro: -3.49 RPM		Controle: -129.20	AcaoP: -0.35	AcaoI: -130.77
Tempo: 4.4s	Setpoint: -160 RPM		Vel.: -155 RPM	erro: -5.25 RPM		Controle: -131.12	AcaoP: -0.53	AcaoI: -133.40
Tempo: 4.5s	Setpoint: -160 RPM		Vel.: -157 RPM	erro: -3.49 RPM		Controle: -133.92	AcaoP: -0.35	AcaoI: -135.15
Tempo: 4.7s	Setpoint: -160 RPM		Vel.: -158 RPM	erro: -1.74 RPM		Controle: -135.50	AcaoP: -0.17	AcaoI: -136.01
Tempo: 4.8s	Setpoint: -160 RPM		Vel.: -158 RPM	erro: -1.74 RPM		Controle: -136.19	AcaoP: -0.17	AcaoI: -136.88
Tempo: 4.9s	Setpoint: -160 RPM		Vel.: -160 RPM	erro: 0.02 RPM		Controle: -137.06	AcaoP: 0.00	AcaoI: -136.87
