Tempo: 2.2s	Setpoint: 159 RPM		Vel.: 0 RPM	erro: 159.00 RPM		Controle: 0.00	AcaoP: 95.40	AcaoI: 39.75	 AcaoD: 0.51
Tempo: 2.4s	Setpoint: 157 RPM		Vel.: 49 RPM	erro: 108.47 RPM		Controle: 135.66	AcaoP: 65.08	AcaoI: 66.87	 AcaoD: -0.16
Tempo: 2.7s	Setpoint: 159 RPM		Vel.: 116 RPM	erro: 42.94 RPM		Controle: 131.78	AcaoP: 25.76	AcaoI: 77.60	 AcaoD: -0.21
Tempo: 2.9s	Setpoint: 158 RPM		Vel.: 124 RPM	erro: 34.20 RPM		Controle: 103.15	AcaoP: 20.52	AcaoI: 86.15	 AcaoD: -0.03
Tempo: 3.2s	Setpoint: 158 RPM		Vel.: 119 RPM	erro: 39.13 RPM		Controle: 106.64	AcaoP: 23.48	AcaoI: 95.93	 AcaoD: 0.02
Tempo: 3.5s	Setpoint: 158 RPM		Vel.: 122 RPM	erro: 36.31 RPM		Controle: 119.42	AcaoP: 21.79	AcaoI: 105.01	 AcaoD: -0.01
Tempo: 3.7s	Setpoint: 159 RPM		Vel.: 127 RPM	erro: 32.39 RPM		Controle: 126.79	AcaoP: 19.43	AcaoI: 113.11	 AcaoD: -0.01
Tempo: 4.0s	Setpoint: 158 RPM		Vel.: 129 RPM	erro: 28.57 RPM		Controle: 132.53	AcaoP: 17.14	AcaoI: 120.25	 AcaoD: -0.01
Tempo: 4.2s	Setpoint: 159 RPM		Vel.: 133 RPM	erro: 26.06 RPM		Controle: 137.38	AcaoP: 15.63	AcaoI: 126.77	 AcaoD: -0.01
Tempo: 4.5s	Setpoint: 158 RPM		Vel.: 134 RPM	erro: 23.65 RPM		Controle: 142.39	AcaoP: 14.19	AcaoI: 132.68	 AcaoD: -0.01
Tempo: 4.7s	Setpoint: 159 RPM		Vel.: 136 RPM	erro: 23.24 RPM		Controle: 146.86	AcaoP: 13.95	AcaoI: 138.49	 AcaoD: -0.00
Tempo: 5.0s	Setpoint: 158 RPM		Vel.: 137 RPM	erro: 20.84 RPM		Controle: 152.43	AcaoP: 12.50	AcaoI: 143.70	 AcaoD: -0.01
Tempo: 5.2s	Setpoint: 158 RPM		Vel.: 141 RPM	erro: 17.32 RPM		Controle: 156.19	AcaoP: 10.39	AcaoI: 148.03	 AcaoD: -0.01
Tempo: 5.5s	Setpoint: 159 RPM		Vel.: 141 RPM	erro: 18.32 RPM		Controle: 158.41	AcaoP: 10.99	AcaoI: 152.61	 AcaoD: 0.00
Tempo: 5.7s	Setpoint: 158 RPM		Vel.: 142 RPM	erro: 15.91 RPM		Controle: 163.60	AcaoP: 9.55	AcaoI: 156.59	 AcaoD: -0.01
Tempo: 6.0s	Setpoint: 158 RPM		Vel.: 143 RPM	erro: 14.51 RPM		Controle: 166.13	AcaoP: 8.70	AcaoI: 160.21	 AcaoD: -0.00
Tempo: 6.2s	Setpoint: 158 RPM		Vel.: 143 RPM	erro: 14.51 RPM		Controle: 168.91	AcaoP: 8.70	AcaoI: 163.84	 AcaoD: 0.00
Tempo: 6.5s	Setpoint: 158 RPM		Vel.: 144 RPM	erro: 13.80 RPM		Controle: 172.54	AcaoP: 8.28	AcaoI: 167.29	 AcaoD: -0.00
Tempo: 6.7s	Setpoint: 158 RPM		Vel.: 145 RPM	erro: 13.10 RPM		Controle: 175.57	AcaoP: 7.86	AcaoI: 170.57	 AcaoD: -0.00
Tempo: 7.0s	Setpoint: 158 RPM		Vel.: 148 RPM	erro: 10.29 RPM		Controle: 178.42	AcaoP: 6.17	AcaoI: 173.14	 AcaoD: -0.01
Tempo: 7.2s	Setpoint: 158 RPM		Vel.: 147 RPM	erro: 10.99 RPM		Controle: 179.30	AcaoP: 6.59	AcaoI: 175.88	 AcaoD: 0.00
Tempo: 7.5s	Setpoint: 158 RPM		Vel.: 148 RPM	erro: 10.29 RPM		Controle: 182.48	AcaoP: 6.17	AcaoI: 178.46	 AcaoD: -0.00
Tempo: 7.7s	Setpoint: 158 RPM		Vel.: 148 RPM	erro: 10.29 RPM		Controle: 184.63	AcaoP: 6.17	AcaoI: 181.03	 AcaoD: 0.00
Tempo: 8.0s	Setpoint: 158 RPM		Vel.: 148 RPM	erro: 10.29 RPM		Controle: 187.20	AcaoP: 6.17	AcaoI: 183.60	 AcaoD: 0.00
Tempo: 8.2s	Setpoint: 158 RPM		Vel.: 147 RPM	erro: 10.99 RPM		Controle: 189.77	AcaoP: 6.59	AcaoI: 186.35	 AcaoD: 0.00
Tempo: 8.5s	Setpoint: 158 RPM		Vel.: 149 RPM	erro: 8.88 RPM		Controle: 192.94	AcaoP: 5.33	AcaoI: 188.57	 AcaoD: -0.01
Tempo: 8.7s	Setpoint: 158 RPM		Vel.: 151 RPM	erro: 7.47 RPM		Controle: 193.89	AcaoP: 4.48	AcaoI: 190.43	 AcaoD: -0.00
Tempo: 9.0s	Setpoint: 158 RPM		Vel.: 151 RPM	erro: 7.47 RPM		Controle: 194.91	AcaoP: 4.48	AcaoI: 192.30	 AcaoD: 0.00
Tempo: 9.2s	Setpoint: 158 RPM		Vel.: 150 RPM	erro: 8.18 RPM		Controle: 196.79	AcaoP: 4.91	AcaoI: 194.35	 AcaoD: 0.00
Tempo: 9.5s	Setpoint: 158 RPM		Vel.: 151 RPM	erro: 7.47 RPM		Controle: 199.25	AcaoP: 4.48	AcaoI: 196.21	 AcaoD: -0.00
Tempo: 9.7s	Setpoint: 158 RPM		Vel.: 151 RPM	erro: 6.77 RPM		Controle: 200.70	AcaoP: 4.06	AcaoI: 197.91	 AcaoD: -0.00
Tempo: 10.0s	Setpoint: 158 RPM		Vel.: 152 RPM	erro: 6.07 RPM		Controle: 201.97	AcaoP: 3.64	AcaoI: 199.42	 AcaoD: -0.00
Tempo: 10.2s	Setpoint: 158 RPM		Vel.: 152 RPM	erro: 6.07 RPM		Controle: 203.06	AcaoP: 3.64	AcaoI: 200.94	 AcaoD: 0.00
Tempo: 10.5s	Setpoint: 158 RPM		Vel.: 153 RPM	erro: 4.66 RPM		Controle: 204.58	AcaoP: 2.80	AcaoI: 202.10	 AcaoD: -0.00
Tempo: 10.7s	Setpoint: 158 RPM		Vel.: 152 RPM	erro: 6.07 RPM		Controle: 204.90	AcaoP: 3.64	AcaoI: 203.62	 AcaoD: 0.00
Tempo: 11.0s	Setpoint: 158 RPM		Vel.: 152 RPM	erro: 6.07 RPM		Controle: 207.27	AcaoP: 3.64	AcaoI: 205.14	 AcaoD: 0.00
Tempo: 11.2s	Setpoint: 158 RPM		Vel.: 154 RPM	erro: 3.96 RPM		Controle: 208.78	AcaoP: 2.37	AcaoI: 206.13	 AcaoD: -0.01
Tempo: 11.5s	Setpoint: 158 RPM		Vel.: 153 RPM	erro: 5.36 RPM		Controle: 208.49	AcaoP: 3.22	AcaoI: 207.47	 AcaoD: 0.00
Tempo: 11.7s	Setpoint: 158 RPM		Vel.: 153 RPM	erro: 4.66 RPM		Controle: 210.69	AcaoP: 2.80	AcaoI: 208.63	 AcaoD: -0.00
Tempo: 12.0s	Setpoint: 158 RPM		Vel.: 154 RPM	erro: 3.96 RPM		Controle: 211.42	AcaoP: 2.37	AcaoI: 209.62	 AcaoD: -0.00
Tempo: 12.2s	Setpoint: 158 RPM		Vel.: 154 RPM	erro: 3.96 RPM		Controle: 211.99	AcaoP: 2.37	AcaoI: 210.61	 AcaoD: 0.00
Tempo: 12.5s	Setpoint: 158 RPM		Vel.: 153 RPM	erro: 4.66 RPM		Controle: 212.98	AcaoP: 2.80	AcaoI: 211.77	 AcaoD: 0.00
Tempo: 12.7s	Setpoint: 158 RPM		Vel.: 154 RPM	erro: 3.96 RPM		Controle: 214.57	AcaoP: 2.37	AcaoI: 212.76	 AcaoD: -0.00
Tempo: 13.0s	Setpoint: 158 RPM		Vel.: 154 RPM	erro: 3.96 RPM		Controle: 215.13	AcaoP: 2.37	AcaoI: 213.75	 AcaoD: 0.00
Tempo: 13.2s	Setpoint: 158 RPM		Vel.: 154 RPM	erro: 3.96 RPM		Controle: 216.13	AcaoP: 2.37	AcaoI: 214.74	 AcaoD: 0.00
Tempo: 13.5s	Setpoint: 158 RPM		Vel.: 154 RPM	erro: 3.96 RPM		Controle: 217.11	AcaoP: 2.37	AcaoI: 215.73	 AcaoD: 0.00
Tempo: 13.7s	Setpoint: 158 RPM		Vel.: 153 RPM	erro: 4.66 RPM		Controle: 218.10	AcaoP: 2.80	AcaoI: 216.89	 AcaoD: 0.00
Tempo: 14.0s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 2.55 RPM		Controle: 219.69	AcaoP: 1.53	AcaoI: 217.53	 AcaoD: -0.01
Tempo: 14.2s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 3.25 RPM		Controle: 219.05	AcaoP: 1.95	AcaoI: 218.34	 AcaoD: 0.00
Tempo: 14.5s	Setpoint: 158 RPM		Vel.: 153 RPM	erro: 4.66 RPM		Controle: 220.30	AcaoP: 2.80	AcaoI: 219.51	 AcaoD: 0.00
Tempo: 14.7s	Setpoint: 158 RPM		Vel.: 154 RPM	erro: 3.96 RPM		Controle: 222.31	AcaoP: 2.37	AcaoI: 220.50	 AcaoD: -0.00
Tempo: 15.0s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 3.25 RPM		Controle: 222.87	AcaoP: 1.95	AcaoI: 221.31	 AcaoD: -0.00
Tempo: 15.2s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 2.55 RPM		Controle: 223.26	AcaoP: 1.53	AcaoI: 221.95	 AcaoD: -0.00
Tempo: 15.5s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 3.25 RPM		Controle: 223.48	AcaoP: 1.95	AcaoI: 222.76	 AcaoD: 0.00
Tempo: 15.7s	Setpoint: 157 RPM		Vel.: 156 RPM	erro: 0.85 RPM		Controle: 224.71	AcaoP: 0.51	AcaoI: 222.97	 AcaoD: -0.01
Tempo: 16.0s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 2.55 RPM		Controle: 223.47	AcaoP: 1.53	AcaoI: 223.61	 AcaoD: 0.01
Tempo: 16.2s	Setpoint: 158 RPM		Vel.: 154 RPM	erro: 3.96 RPM		Controle: 225.14	AcaoP: 2.37	AcaoI: 224.60	 AcaoD: 0.00
Tempo: 16.5s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 2.55 RPM		Controle: 226.98	AcaoP: 1.53	AcaoI: 225.24	 AcaoD: -0.00
Tempo: 16.7s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 3.25 RPM		Controle: 226.76	AcaoP: 1.95	AcaoI: 226.05	 AcaoD: 0.00
Tempo: 17.0s	Setpoint: 158 RPM		Vel.: 156 RPM	erro: 1.85 RPM		Controle: 228.00	AcaoP: 1.11	AcaoI: 226.51	 AcaoD: -0.00
Tempo: 17.2s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 2.55 RPM		Controle: 227.61	AcaoP: 1.53	AcaoI: 227.15	 AcaoD: 0.00
Tempo: 17.5s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 228.68	AcaoP: 0.69	AcaoI: 227.43	 AcaoD: -0.00
Tempo: 17.7s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 228.11	AcaoP: 0.26	AcaoI: 227.54	 AcaoD: -0.00
Tempo: 18.0s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 227.80	AcaoP: 0.69	AcaoI: 227.83	 AcaoD: 0.00
Tempo: 18.2s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 3.25 RPM		Controle: 228.52	AcaoP: 1.95	AcaoI: 228.64	 AcaoD: 0.01
Tempo: 18.5s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 3.25 RPM		Controle: 230.60	AcaoP: 1.95	AcaoI: 229.45	 AcaoD: 0.00
Tempo: 18.7s	Setpoint: 158 RPM		Vel.: 156 RPM	erro: 1.85 RPM		Controle: 231.41	AcaoP: 1.11	AcaoI: 229.92	 AcaoD: -0.00
Tempo: 19.0s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 231.02	AcaoP: 0.69	AcaoI: 230.20	 AcaoD: -0.00
Tempo: 19.2s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 230.88	AcaoP: 0.26	AcaoI: 230.31	 AcaoD: -0.00
Tempo: 19.5s	Setpoint: 158 RPM		Vel.: 159 RPM	erro: -0.97 RPM		Controle: 230.57	AcaoP: -0.58	AcaoI: 230.07	 AcaoD: -0.00
Tempo: 19.7s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 229.48	AcaoP: -0.16	AcaoI: 230.00	 AcaoD: 0.00
Tempo: 20.0s	Setpoint: 158 RPM		Vel.: 156 RPM	erro: 1.85 RPM		Controle: 229.85	AcaoP: 1.11	AcaoI: 230.46	 AcaoD: 0.01
Tempo: 20.2s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 231.58	AcaoP: 0.69	AcaoI: 230.75	 AcaoD: -0.00
Tempo: 20.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 231.43	AcaoP: 0.26	AcaoI: 230.86	 AcaoD: -0.00
Tempo: 20.7s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 231.12	AcaoP: 0.69	AcaoI: 231.14	 AcaoD: 0.00
Tempo: 21.0s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 231.83	AcaoP: 0.26	AcaoI: 231.25	 AcaoD: -0.00
Tempo: 21.2s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 231.51	AcaoP: 0.69	AcaoI: 231.54	 AcaoD: 0.00
Tempo: 21.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 232.23	AcaoP: 0.26	AcaoI: 231.65	 AcaoD: -0.00
Tempo: 21.7s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 231.91	AcaoP: -0.16	AcaoI: 231.58	 AcaoD: -0.00
Tempo: 22.0s	Setpoint: 157 RPM		Vel.: 158 RPM	erro: -0.56 RPM		Controle: 231.42	AcaoP: -0.34	AcaoI: 231.44	 AcaoD: -0.00
Tempo: 22.2s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 231.10	AcaoP: -0.16	AcaoI: 231.38	 AcaoD: 0.00
Tempo: 22.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 231.22	AcaoP: -0.16	AcaoI: 231.31	 AcaoD: 0.00
Tempo: 22.7s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 231.15	AcaoP: 0.69	AcaoI: 231.59	 AcaoD: 0.00
Tempo: 23.0s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 232.28	AcaoP: 0.26	AcaoI: 231.70	 AcaoD: -0.00
Tempo: 23.2s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 231.97	AcaoP: 0.69	AcaoI: 231.99	 AcaoD: 0.00
Tempo: 23.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 232.68	AcaoP: -0.16	AcaoI: 231.92	 AcaoD: -0.00
Tempo: 23.7s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 231.76	AcaoP: 0.26	AcaoI: 232.03	 AcaoD: 0.00
Tempo: 24.0s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 232.30	AcaoP: -0.16	AcaoI: 231.97	 AcaoD: -0.00
Tempo: 24.2s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 231.81	AcaoP: 0.26	AcaoI: 232.08	 AcaoD: 0.00
Tempo: 24.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 232.34	AcaoP: -0.16	AcaoI: 232.01	 AcaoD: -0.00
Tempo: 24.7s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 231.85	AcaoP: -0.16	AcaoI: 231.94	 AcaoD: 0.00
Tempo: 25.0s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 231.79	AcaoP: -0.16	AcaoI: 231.88	 AcaoD: 0.00
Tempo: 25.2s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 231.72	AcaoP: 0.26	AcaoI: 231.99	 AcaoD: 0.00
Tempo: 25.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 232.25	AcaoP: -0.16	AcaoI: 231.92	 AcaoD: -0.00
Tempo: 25.7s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 231.76	AcaoP: 0.69	AcaoI: 232.21	 AcaoD: 0.00
Tempo: 26.0s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 232.90	AcaoP: 0.26	AcaoI: 232.32	 AcaoD: -0.00
Tempo: 26.2s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 232.58	AcaoP: -0.16	AcaoI: 232.25	 AcaoD: -0.00
Tempo: 26.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 232.09	AcaoP: -0.16	AcaoI: 232.18	 AcaoD: 0.00
Tempo: 26.7s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 232.02	AcaoP: -0.16	AcaoI: 232.12	 AcaoD: 0.00
Tempo: 27.0s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 231.96	AcaoP: -0.16	AcaoI: 232.05	 AcaoD: 0.00
Tempo: 27.2s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 231.89	AcaoP: 0.26	AcaoI: 232.16	 AcaoD: 0.00
Tempo: 27.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 232.43	AcaoP: -0.16	AcaoI: 232.09	 AcaoD: -0.00
Tempo: 27.7s	Setpoint: 159 RPM		Vel.: 158 RPM	erro: 1.44 RPM		Controle: 231.93	AcaoP: 0.86	AcaoI: 232.45	 AcaoD: 0.01
Tempo: 28.0s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 233.32	AcaoP: -0.16	AcaoI: 232.39	 AcaoD: -0.01
Tempo: 28.2s	Setpoint: 158 RPM		Vel.: 156 RPM	erro: 1.85 RPM		Controle: 232.22	AcaoP: 1.11	AcaoI: 232.85	 AcaoD: 0.01
Tempo: 28.5s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 2.55 RPM		Controle: 233.96	AcaoP: 1.53	AcaoI: 233.49	 AcaoD: 0.00
Tempo: 28.7s	Setpoint: 158 RPM		Vel.: 155 RPM	erro: 2.55 RPM		Controle: 235.02	AcaoP: 1.53	AcaoI: 234.12	 AcaoD: 0.00
Tempo: 29.0s	Setpoint: 158 RPM		Vel.: 157 RPM	erro: 1.14 RPM		Controle: 235.65	AcaoP: 0.69	AcaoI: 234.41	 AcaoD: -0.00
Tempo: 29.2s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 235.09	AcaoP: 0.26	AcaoI: 234.52	 AcaoD: -0.00
Tempo: 29.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: 0.44 RPM		Controle: 234.78	AcaoP: 0.26	AcaoI: 234.63	 AcaoD: 0.00
Tempo: 29.7s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 234.89	AcaoP: -0.16	AcaoI: 234.56	 AcaoD: -0.00
Tempo: 30.0s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 234.40	AcaoP: -0.16	AcaoI: 234.50	 AcaoD: 0.00
Tempo: 30.2s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 234.34	AcaoP: -0.16	AcaoI: 234.43	 AcaoD: 0.00
Tempo: 30.5s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 234.27	AcaoP: -0.16	AcaoI: 234.36	 AcaoD: 0.00
Tempo: 30.7s	Setpoint: 158 RPM		Vel.: 158 RPM	erro: -0.26 RPM		Controle: 234.20	AcaoP: -0.16	AcaoI: 234.30	 AcaoD: 0.00
